n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed
150,150,100.0,0.75,0.72582132316136,0.0032917533297421187,0.14107514270323365,0.0
150,150,200.0,0.75,0.6841102069805016,0.002789971305064937,0.15218025300354202,0.0
150,150,300.0,0.75,0.6779356534659173,0.0020228904404922684,0.12137342642953611,0.0
150,150,400.0,0.75,0.7001539293510767,0.0015286058178478198,0.09654352533775704,0.0
150,150,500.0,0.75,0.7022819737091222,0.0013765795297023063,0.0897769258501504,0.0
150,150,1000.0,0.75,0.7026173301055875,0.0009768111055096214,0.06814961201229917,0.0
150,150,1500.0,0.75,0.7168942199328492,0.0008603826473505397,0.061455903382181404,0.0
150,150,100.0,0.75,0.7946885502207365,0.00398327556413646,0.17071180989156257,1.0
150,150,200.0,0.75,0.78159222757316,0.003179324547972039,0.17341770261665668,1.0
150,150,300.0,0.75,0.7684837863687008,0.0024718501621137767,0.1483110097268266,1.0
150,150,400.0,0.75,0.7721470291417172,0.0020483276257254298,0.1293680605721324,1.0
150,150,500.0,0.75,0.7667895079076179,0.0017935842789420602,0.11697288775709087,1.0
150,150,1000.0,0.75,0.7865279977301558,0.001341784611351251,0.09361287986171518,1.0
150,150,1500.0,0.75,0.782552009955761,0.001201305136448672,0.08580750974633371,1.0
150,150,100.0,0.75,0.7289693899297556,0.0048976773246233625,0.20990045676957267,2.0
150,150,200.0,0.75,0.7130014630850408,0.002820961519986726,0.15387062836291232,2.0
150,150,300.0,0.75,0.696581310414229,0.0020233201947311794,0.12139921168387077,2.0
150,150,400.0,0.75,0.6993305151386044,0.0017604940456102882,0.11118909761749188,2.0
150,150,500.0,0.75,0.6937410671711579,0.00155518978537206,0.10142542078513433,2.0
150,150,1000.0,0.75,0.6791496737674309,0.0011184897118896545,0.07803416594578985,2.0
150,150,1500.0,0.75,0.6736147311507267,0.0009616604665248177,0.06869003332320125,2.0
150,150,100.0,0.75,0.7083155034862818,0.00416350274949102,0.17843583212104372,3.0
150,150,200.0,0.75,0.7841589204552901,0.0030274601536219204,0.1651341901975593,3.0
150,150,300.0,0.75,0.771334384946261,0.002207861445490007,0.13247168672940043,3.0
150,150,400.0,0.75,0.7795956513138067,0.0018533379856127154,0.11705292540711885,3.0
150,150,500.0,0.75,0.7729209895432574,0.0014587167636134885,0.09513370197479272,3.0
150,150,1000.0,0.75,0.7984428162715179,0.00105223924003736,0.07341204000260651,3.0
150,150,1500.0,0.75,0.7925254154317052,0.0009219610068699812,0.06585435763357007,3.0
150,150,100.0,0.75,0.7007577336991457,0.005414231067073329,0.23203847430314264,4.0
150,150,200.0,0.75,0.7733790918421641,0.004563687808248097,0.24892842590444167,4.0
150,150,300.0,0.75,0.7568541844868055,0.002237965196475787,0.13427791178854723,4.0
150,150,400.0,0.75,0.7683058704796895,0.0018622001853203917,0.11761264328339315,4.0
150,150,500.0,0.75,0.7780679454477215,0.0016144215926517992,0.1052883647381608,4.0
150,150,1000.0,0.75,0.7744605593661257,0.00124901021097161,0.08714024727708906,4.0
150,150,1500.0,0.75,0.7902252583428089,0.001109255087646463,0.07923250626046163,4.0
150,150,100.0,0.75,0.7551485964540547,0.0052785710009779765,0.2262244714704847,5.0
150,150,200.0,0.75,0.6903195984500773,0.0029448027126316736,0.1606256025071822,5.0
150,150,300.0,0.75,0.7212483918821447,0.0021562927719525455,0.12937756631715272,5.0
150,150,400.0,0.75,0.7222690886151591,0.0017603567064889997,0.11118042356772628,5.0
150,150,500.0,0.75,0.7256213217930815,0.001581430811159861,0.10313679203216485,5.0
150,150,1000.0,0.75,0.7356939123164501,0.0012127975980906155,0.08461378591329875,5.0
150,150,1500.0,0.75,0.7346889122113739,0.001086257577602035,0.07758982697157392,5.0
150,150,100.0,0.75,0.6204331211533928,0.006019905546432975,0.25799595198998465,6.0
150,150,200.0,0.75,0.6571166453291223,0.0027713258548242377,0.15116322844495841,6.0
150,150,300.0,0.75,0.7805674220226024,0.0018769589712131225,0.11261753827278735,6.0
150,150,400.0,0.75,0.7674368964666578,0.0016464672682200048,0.10398740641389503,6.0
150,150,500.0,0.75,0.688052993473403,0.0016040044946321248,0.10460898878035596,6.0
150,150,1000.0,0.75,0.7352562302629757,0.0011957838373911663,0.08342677935287207,6.0
150,150,1500.0,0.75,0.7376862712173223,0.0010586361310543782,0.07561686650388415,6.0
150,150,100.0,0.75,0.7325167906555771,0.004277840030940308,0.18333600132601321,7.0
150,150,200.0,0.75,0.7467011082875396,0.0022799900831568676,0.12436309544492005,7.0
150,150,300.0,0.75,0.7400390906204184,0.0016680665540368305,0.10008399324220983,7.0
150,150,400.0,0.75,0.7507043092604408,0.0013943961682240733,0.088067126414152,7.0
150,150,500.0,0.75,0.7446816246243897,0.001305301351712677,0.0851283490247398,7.0
150,150,1000.0,0.75,0.735158759312484,0.0009080391819341959,0.06335157083261832,7.0
150,150,1500.0,0.75,0.7285465950764232,0.0007855869216839347,0.05611335154885247,7.0
150,150,100.0,0.75,0.7531425309051023,0.005465786745549476,0.23424800338069182,8.0
150,150,200.0,0.75,0.9196865458635353,0.003474364074564123,0.18951076770349762,8.0
150,150,300.0,0.75,0.7845556055058576,0.002496756016590357,0.1498053609954214,8.0
150,150,400.0,0.75,0.7976907706839853,0.00204386109012004,0.12908596358652882,8.0
150,150,500.0,0.75,0.790065939349039,0.0017994128285320366,0.11735301055643717,8.0
150,150,1000.0,0.75,0.8120173860070851,0.0013130660308237198,0.09160925796444556,8.0
150,150,1500.0,0.75,0.7954593050128869,0.0011772831306275059,0.08409165218767897,8.0
150,150,100.0,0.75,0.9318541060584711,0.003936712927207623,0.16871626830889813,9.0
150,150,200.0,0.75,0.8291956927331914,0.0029046282916549045,0.15843427045390387,9.0
150,150,300.0,0.75,0.8269740302382902,0.0022789701637545958,0.13673820982527574,9.0
150,150,400.0,0.75,0.8213580357292543,0.001899857785557149,0.11999101803518836,9.0
150,150,500.0,0.75,0.8147196195117071,0.0016973996995691813,0.11069998040668573,9.0
150,150,1000.0,0.75,0.8253649191680705,0.0013021741536872514,0.09084935955957568,9.0
150,150,1500.0,0.75,0.8327609556337207,0.0011826166575751103,0.08447261839822215,9.0
150,150,100.0,0.75,0.7442248916342432,0.00487383259514922,0.2088785397921094,10.0
150,150,200.0,0.75,0.7131388289033773,0.0032050994563688614,0.1748236067110288,10.0
150,150,300.0,0.75,0.7035205937407344,0.002408381702799825,0.1445029021679895,10.0
150,150,400.0,0.75,0.7176938209749112,0.002020315564666857,0.12759887776843307,10.0
150,150,500.0,0.75,0.7147891995348241,0.0018030465805243356,0.11758999438202188,10.0
150,150,1000.0,0.75,0.749577249190829,0.0012536772899395794,0.08746585743764508,10.0
150,150,1500.0,0.75,0.748748840093844,0.0011068434244238818,0.07906024460170583,10.0
150,150,100.0,0.75,0.7720853651011055,0.004430440257483486,0.1898760110350065,11.0
150,150,200.0,0.75,0.7193738030415034,0.0031219033307371617,0.170285636222027,11.0
150,150,300.0,0.75,0.7485912179882566,0.002326195644126383,0.139571738647583,11.0
150,150,400.0,0.75,0.7462078367045086,0.0020541623174993866,0.1297365674210139,11.0
150,150,500.0,0.75,0.7475691766287011,0.0018068805602273579,0.11784003653656681,11.0
150,150,1000.0,0.75,0.743651527543991,0.001324742058907712,0.09242386457495666,11.0
150,150,1500.0,0.75,0.7472282307477495,0.0011904661619820253,0.08503329728443036,11.0
150,150,100.0,0.75,0.7977866435552332,0.004404122895618888,0.18874812409795233,12.0
150,150,200.0,0.75,0.7287758368884727,0.0032017318745966618,0.1746399204325452,12.0
150,150,300.0,0.75,0.7204219736336067,0.0024181677289376964,0.1450900637362618,12.0
150,150,400.0,0.75,0.713456214597285,0.002004424988984827,0.1265952624621996,12.0
150,150,500.0,0.75,0.7190038160232826,0.0017880651370439293,0.11661294372025625,12.0
150,150,1000.0,0.75,0.7201311241241712,0.0013807160718226309,0.09632902826669518,12.0
150,150,1500.0,0.75,0.7151927998828783,0.0012112735516630509,0.08651953940450362,12.0
150,150,100.0,0.75,0.6552081401806671,0.004098791676374077,0.17566250041603185,13.0
150,150,200.0,0.75,0.6860104408855052,0.002379135840905219,0.1297710458675574,13.0
150,150,300.0,0.75,0.6906986107624742,0.0018095396402356926,0.10857237841414155,13.0
150,150,400.0,0.75,0.6826927191017935,0.0014668692697383955,0.09264437493084603,13.0
150,150,500.0,0.75,0.701109172903746,0.001287632400651624,0.08397602612945373,13.0
150,150,1000.0,0.75,0.7015955863913624,0.0009540121965215554,0.06655899045499224,13.0
150,150,1500.0,0.75,0.7072905595035185,0.0008415042108703935,0.060107443633599524,13.0
150,150,100.0,0.75,0.6998662810804103,0.004327465303118342,0.1854627987050718,14.0
150,150,200.0,0.75,0.6936037838639051,0.0025351795658501244,0.13828252177364314,14.0
150,150,300.0,0.75,0.6714081884582883,0.0018384089468862722,0.11030453681317634,14.0
150,150,400.0,0.75,0.6973833678474934,0.0014773284364553074,0.09330495388138783,14.0
150,150,500.0,0.75,0.7026321095049809,0.001327002960957053,0.08654367136676432,14.0
150,150,1000.0,0.75,0.7121080280070073,0.00093826111899706,0.06546007806956232,14.0
150,150,1500.0,0.75,0.7039439207513718,0.0008247141200303323,0.058908151430738014,14.0
150,150,100.0,0.75,0.6168872258861555,0.005550403492234676,0.23787443538148612,15.0
150,150,200.0,0.75,0.8110673625530976,0.0022007679108131607,0.12004188604435422,15.0
150,150,300.0,0.75,0.7044955000497196,0.0019288505966697726,0.11573103580018636,15.0
150,150,400.0,0.75,0.7116078776278779,0.0016444645913252925,0.1038609215573869,15.0
150,150,500.0,0.75,0.71906620223622,0.0014508671786387143,0.09462177251991614,15.0
150,150,1000.0,0.75,0.7215685678598973,0.0010713125494019422,0.07474273600478666,15.0
150,150,1500.0,0.75,0.7242475624233393,0.000934722800975576,0.06676591435539828,15.0
150,150,100.0,0.75,0.8240326134253095,0.005103287667743453,0.21871232861757656,16.0
150,150,200.0,0.75,0.7413891970948069,0.0026606480130166267,0.14512625525545236,16.0
150,150,300.0,0.75,0.7490000202447046,0.0019441597847165088,0.11664958708299053,16.0
150,150,400.0,0.75,0.7458504489153934,0.0017582891223171006,0.11104983930423792,16.0
150,150,500.0,0.75,0.7221527610040163,0.001559431766216704,0.10170207170978504,16.0
150,150,1000.0,0.75,0.7294547332878244,0.001181177895701019,0.08240776016518737,16.0
150,150,1500.0,0.75,0.7454410258190373,0.001052387629276585,0.07517054494832748,16.0
150,150,100.0,0.75,0.8464280297319142,0.0059580027719219365,0.25534297593951155,17.0
150,150,200.0,0.75,0.7475785756834771,0.003403257891010487,0.185632248600572,17.0
150,150,300.0,0.75,0.7588425497202076,0.0025304735662049667,0.15182841397229802,17.0
150,150,400.0,0.75,0.7546375290928342,0.002152882952504066,0.13597155489499363,17.0
150,150,500.0,0.75,0.7672445652260274,0.0019290157992160998,0.12580537820974563,17.0
150,150,1000.0,0.75,0.797968532373846,0.001445657268059852,0.10085980939952456,17.0
150,150,1500.0,0.75,0.7930900093729211,0.001313486474315586,0.09382046245111327,17.0
150,150,100.0,0.75,0.7656331978116876,0.006536316579633966,0.28012785341288426,18.0
150,150,200.0,0.75,0.8563678679531199,0.002402273564576626,0.13103310352236142,18.0
150,150,300.0,0.75,0.7647180441184778,0.0020189606087059253,0.12113763652235553,18.0
150,150,400.0,0.75,0.7708697332724794,0.0017887760458115984,0.11297532920915357,18.0
150,150,500.0,0.75,0.7852185980965433,0.001592984028846866,0.10389026275088256,18.0
150,150,1000.0,0.75,0.7573728418473822,0.0012206730885519603,0.08516323873618327,18.0
150,150,1500.0,0.75,0.7519419776268821,0.0010743667416231602,0.07674048154451144,18.0
150,150,100.0,0.75,0.8463905349007012,0.004198942096601121,0.1799546612829052,19.0
150,150,200.0,0.75,0.7897175195116646,0.0021904895391514794,0.1194812475900807,19.0
150,150,300.0,0.75,0.7596220536704639,0.0017126797706137232,0.10276078623682339,19.0
150,150,400.0,0.75,0.7575080063543236,0.0013689592318534413,0.08646058306442786,19.0
150,150,500.0,0.75,0.7362959510212674,0.0012348579985133807,0.08053421729435091,19.0
150,150,1000.0,0.75,0.7245910900507639,0.000905205830585997,0.06315389515716258,19.0
150,150,1500.0,0.75,0.7315690968676142,0.0008078679950307138,0.05770485678790812,19.0
150,150,100.0,0.75,0.6848859134577642,0.003915554237918123,0.16780946733934812,20.0
150,150,200.0,0.75,0.7934692802540257,0.0023762930858888124,0.12961598650302614,20.0
150,150,300.0,0.75,0.7821341895988791,0.0018470475234432773,0.11082285140659665,20.0
150,150,400.0,0.75,0.7639417982368054,0.0015772178907743413,0.09961376152258997,20.0
150,150,500.0,0.75,0.7645475484416038,0.0013392184960804353,0.08734033670089794,20.0
150,150,1000.0,0.75,0.7333602713818766,0.0010334611296843532,0.07210193928030371,20.0
150,150,1500.0,0.75,0.7395811293520735,0.000899323992416898,0.06423742802977842,20.0
150,150,100.0,0.75,0.7273901037326538,0.0038053456878693126,0.16308624376582767,21.0
150,150,200.0,0.75,0.7584504286595675,0.0026429924132467288,0.14416322254073066,21.0
150,150,300.0,0.75,0.7659028771690535,0.0022265106177286357,0.13359063706371815,21.0
150,150,400.0,0.75,0.7324916120478112,0.0018485048972155227,0.1167476777188751,21.0
150,150,500.0,0.75,0.742009400110494,0.0015831331601797722,0.10324781479433297,21.0
150,150,1000.0,0.75,0.7488407118528496,0.001188628634443086,0.08292757914719204,21.0
150,150,1500.0,0.75,0.7422136458051679,0.0010739861661830112,0.0767132975845008,21.0
150,150,100.0,0.75,0.7485596904948253,0.004175217411369397,0.17893788905868843,22.0
150,150,200.0,0.75,0.7409879021909473,0.003098387290645787,0.16900294312613384,22.0
150,150,300.0,0.75,0.7593688206687395,0.00239487975445347,0.14369278526720822,22.0
150,150,400.0,0.75,0.7558775929905677,0.002086497624557904,0.1317787973404992,22.0
150,150,500.0,0.75,0.7488974518401578,0.0018593397653391974,0.12126128904386069,22.0
150,150,1000.0,0.75,0.7544080818847935,0.0013935571426058483,0.09722491692598942,22.0
150,150,1500.0,0.75,0.7591786919691547,0.0012377519086568729,0.08841085061834805,22.0
150,150,100.0,0.75,0.6739935482675462,0.005124546640094587,0.21962342743262517,23.0
150,150,200.0,0.75,0.6696876640250706,0.0025250061577179656,0.13772760860279812,23.0
150,150,300.0,0.75,0.7006924780056392,0.001899252192632674,0.11395513155796044,23.0
150,150,400.0,0.75,0.6668228725011918,0.0018987147062979797,0.11991882355566186,23.0
150,150,500.0,0.75,0.6675106308217141,0.0016821725738007897,0.10970690698700801,23.0
150,150,1000.0,0.75,0.6729668197557117,0.0012285432105236791,0.08571231701327994,23.0
150,150,1500.0,0.75,0.6769240890178498,0.0010944509040711778,0.07817506457651269,23.0
150,150,100.0,0.75,0.6358244990489511,0.0046139854056856285,0.19774223167224123,24.0
150,150,200.0,0.75,0.7110997494438536,0.0028297450133211418,0.154349727999335,24.0
150,150,300.0,0.75,0.7295142991073907,0.0020893545293356325,0.12536127176013795,24.0
150,150,400.0,0.75,0.7298126074544337,0.0017960200811759127,0.1134328472321629,24.0
150,150,500.0,0.75,0.7296187049313491,0.0016318108029579784,0.1064224436711725,24.0
150,150,1000.0,0.75,0.7644324560945038,0.001106179953853374,0.07717534561767725,24.0
150,150,1500.0,0.75,0.773230090876196,0.0009888992652199663,0.07063566180142615,24.0
150,150,100.0,0.75,0.748103275394089,0.005498417248165279,0.23564645349279767,25.0
150,150,200.0,0.75,0.8093228104271128,0.0024038736359926166,0.1311203801450518,25.0
150,150,300.0,0.75,0.7972742196320731,0.0022239639350434886,0.13343783610260931,25.0
150,150,400.0,0.75,0.7818720283737086,0.0019209700468528477,0.12132442401175879,25.0
150,150,500.0,0.75,0.7969476426874251,0.0016749108853216603,0.10923331860793437,25.0
150,150,1000.0,0.75,0.7837128360503438,0.0012624342698418641,0.08807680952385098,25.0
150,150,1500.0,0.75,0.7738029190360345,0.0010086624110700645,0.07204731507643317,25.0
150,150,100.0,0.75,0.7418746084710884,0.005514424253790856,0.23633246801960808,26.0
150,150,200.0,0.75,0.6969204395366084,0.003035351056361555,0.16556460307426665,26.0
150,150,300.0,0.75,0.7081888490645427,0.002228071862903212,0.1336843117741927,26.0
150,150,400.0,0.75,0.7224752903612078,0.0019160917599195647,0.1210163216791304,26.0
150,150,500.0,0.75,0.7458930969950577,0.0017714687362148573,0.11553056975314287,26.0
150,150,1000.0,0.75,0.7427264568962466,0.0012948939817686398,0.09034144058850975,26.0
150,150,1500.0,0.75,0.7453230241763262,0.001170219281847666,0.08358709156054756,26.0
150,150,100.0,0.75,0.7574245056568816,0.0060523200769277054,0.2593851461540445,27.0
150,150,200.0,0.75,0.816820645295171,0.0031885803091365496,0.17392256231653908,27.0
150,150,300.0,0.75,0.7768323882836026,0.002427498155706033,0.14564988934236198,27.0
150,150,400.0,0.75,0.7612453934855272,0.001996121538946768,0.12607083403874322,27.0
150,150,500.0,0.75,0.7476087069928659,0.0017505366860845703,0.11416543604899371,27.0
150,150,1000.0,0.75,0.7514626556936135,0.0013159234965507765,0.09180861603842627,27.0
150,150,1500.0,0.75,0.7497854958716647,0.0011698308587859145,0.08355934705613674,27.0
150,150,100.0,0.75,0.7228796285127888,0.004120702753979361,0.17660154659911548,28.0
150,150,200.0,0.75,0.712735645360342,0.0019263781653243144,0.10507517265405351,28.0
150,150,300.0,0.75,0.7640723248467824,0.0016481885926649792,0.09889131555989876,28.0
150,150,400.0,0.75,0.756488738290005,0.0013450261098547983,0.08494901746451357,28.0
150,150,500.0,0.75,0.7517517228112651,0.0012064060740869845,0.0786786570056729,28.0
150,150,1000.0,0.75,0.7682420254574238,0.0006615166873898661,0.04615232702719996,28.0
150,150,1500.0,0.75,0.7448521124000964,0.0007845749431734237,0.05604106736953026,28.0
150,150,100.0,0.75,0.671140266285029,0.00516533366258841,0.22137144268236042,29.0
150,150,200.0,0.75,0.8617598170345168,0.0027533183707933884,0.15018100204327572,29.0
150,150,300.0,0.75,0.7297129944647248,0.0023147364572615454,0.13888418743569272,29.0
150,150,400.0,0.75,0.7425349992841168,0.0018700712802856494,0.11810976507067258,29.0
150,150,500.0,0.75,0.7384309682608962,0.0016757929953381395,0.10929084752205258,29.0
150,150,1000.0,0.75,0.7654755328260889,0.0012452216834393252,0.08687593140274362,29.0
150,150,1500.0,0.75,0.759557522964246,0.0010900718438852635,0.0778622745632331,29.0
150,150,100.0,0.75,0.6759690511176532,0.005552504508073263,0.23796447891742556,30.0
