n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
150,150,100.0,0.25,0.3281549785873803,0.004704166495538902,0.20160713552309578,0.0,0.15722536374142504
150,150,200.0,0.25,0.24901225395553606,0.003934696456730411,0.2146198067307497,0.0,0.09245172520794735
150,150,300.0,0.25,0.24544377843530285,0.0032152878167657534,0.19291726900594522,0.0,0.056794288146298465
150,150,400.0,0.25,0.2602411941542707,0.00228088997320964,0.14405620883429304,0.0,0.05706530736125666
150,150,500.0,0.25,0.2671029942381447,0.0019894947943347027,0.1297496605000893,0.0,0.05706530736125666
150,150,1000.0,0.25,0.2562554331385324,0.0015753884325310492,0.10991082087425924,0.0,0.05706530736125666
150,150,1500.0,0.25,0.26250867746253825,0.001387019386464741,0.09907281331891006,0.0,0.05706530736125666
150,150,100.0,0.25,0.3084965547322437,0.005683114178567184,0.2435620362243079,1.0,0.10297288546356263
150,150,200.0,0.25,0.2688358581296839,0.004401190474852576,0.24006493499195866,1.0,0.023410614834607445
150,150,300.0,0.25,0.2643445674957263,0.003430686454690871,0.20584118728145226,1.0,0.03245121723468956
150,150,400.0,0.25,0.2778981189357933,0.00288162741145617,0.18199752072354755,1.0,0.04089471048950084
150,150,500.0,0.25,0.2642037192619455,0.0027664814871019134,0.18042270568055957,1.0,0.04089471048950084
150,150,1000.0,0.25,0.27102692810733126,0.0021471317386689264,0.1497998887443437,1.0,0.04089471048950084
150,150,1500.0,0.25,0.24793509185191848,0.002049016708539605,0.14635833632425746,1.0,0.04089471048950084
150,150,100.0,0.25,0.24949212908396257,0.006774933451542751,0.2903542907804036,2.0,0.03811198272220832
150,150,200.0,0.25,0.2820162369177362,0.004342454350892299,0.23686114641230718,2.0,0.09377792530229181
150,150,300.0,0.25,0.2718175724215756,0.003439129253745566,0.20634775522473398,2.0,0.09377792530229181
150,150,400.0,0.25,0.2409473552610335,0.0030455037106905773,0.1923476027804575,2.0,0.09377792530229181
150,150,500.0,0.25,0.2449873388336966,0.002730268652025619,0.17806099904514905,2.0,0.09377792530229181
150,150,1000.0,0.25,0.20403610709546033,0.0023188214351119035,0.16177823965897,2.0,0.09377792530229181
150,150,1500.0,0.25,0.18825998720290055,0.002210738202159579,0.15790987158282704,2.0,0.09377792530229181
150,150,100.0,0.25,0.22251208750537116,0.005686471229071206,0.2437059098173374,3.0,0.16909695014059511
150,150,200.0,0.25,0.292782338945989,0.0040958858776395735,0.22341195696215854,3.0,0.09702001740228025
150,150,300.0,0.25,0.25934842338650926,0.0033315810560246495,0.19989486336147896,3.0,0.09702001740228025
150,150,400.0,0.25,0.24486584709530473,0.003022395640762801,0.1908881457323874,3.0,0.09702001740228025
150,150,500.0,0.25,0.3013597301458881,0.0017432745233830203,0.11369181674237087,3.0,0.06053695442120129
150,150,1000.0,0.25,0.31291477103539733,0.0013581228215310383,0.09475275499053755,3.0,0.06053695442120129
150,150,1500.0,0.25,0.32367527768036397,0.0011904180018501049,0.08502985727500748,3.0,0.06053695442120129
150,150,100.0,0.25,0.34562219511739,0.0076454894407165935,0.3276638331735683,4.0,0.06411239141689773
150,150,200.0,0.25,0.13406321880683308,0.00768336263096814,0.4190925071437167,4.0,0.06459150386300776
150,150,300.0,0.25,0.37970362135612024,0.002975262541186838,0.1785157524712103,4.0,0.06172594447888957
150,150,400.0,0.25,0.3330048456493548,0.0027058904363242166,0.1708983433467926,4.0,0.10026527079892028
