,sim_scenario,n_plus,n_minus,n_target,pi_target,gamma_selection_name,estimator,type,kernel,x,x_name,p,distributions,method_name,MSE,facet_blocks
680,sim_par_2,150,150,1000,0.25,distance,ipr,U,rbf,1000,"n_target, n_source=300",5,Cauchy,ipr_U_distance_rbf,0.0468861060556889,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
681,sim_par_2,150,150,1000,0.25,distance,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_distance_rbf,0.006152606188901697,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
682,sim_par_2,150,150,1000,0.25,distance,ipr,V,rbf,1000,"n_target, n_source=300",5,Cauchy,ipr_V_distance_rbf,0.09126322962043952,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
683,sim_par_2,150,150,1000,0.25,distance,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_distance_rbf,0.003960541895213765,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
684,sim_par_2,150,150,1000,0.25,grid,ipr,U,rbf,1000,"n_target, n_source=300",5,Cauchy,ipr_U_grid_rbf,0.052836420976624277,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
685,sim_par_2,150,150,1000,0.25,grid,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_grid_rbf,0.004712429979818594,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
686,sim_par_2,150,150,1000,0.25,grid,ipr,V,rbf,1000,"n_target, n_source=300",5,Cauchy,ipr_V_grid_rbf,0.027452108174999053,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
687,sim_par_2,150,150,1000,0.25,grid,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_grid_rbf,0.007376655710578737,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
688,sim_par_2,150,150,1000,0.25,numerical,ipr,U,rbf,1000,"n_target, n_source=300",5,Cauchy,ipr_U_numerical_rbf,0.04558435245782594,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
689,sim_par_2,150,150,1000,0.25,numerical,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_rbf,0.004665804074760532,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
690,sim_par_2,150,150,1000,0.25,numerical,ipr,V,rbf,1000,"n_target, n_source=300",5,Cauchy,ipr_V_numerical_rbf,0.047616338300917924,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
691,sim_par_2,150,150,1000,0.25,numerical,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_rbf,0.006143062046508196,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
692,sim_par_2,150,150,1000,0.25,one_over_p,ipr,U,rbf,1000,"n_target, n_source=300",5,Cauchy,ipr_U_one_over_p_rbf,0.035999096369664176,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
693,sim_par_2,150,150,1000,0.25,one_over_p,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_rbf,0.005965774234824501,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
694,sim_par_2,150,150,1000,0.25,one_over_p,ipr,V,rbf,1000,"n_target, n_source=300",5,Cauchy,ipr_V_one_over_p_rbf,0.03553865572442367,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
695,sim_par_2,150,150,1000,0.25,one_over_p,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_rbf,0.004626675511179726,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
696,sim_par_2,150,150,1000,0.25,one_over_p,nrm,U,rbf,1000,"n_target, n_source=300",5,Cauchy,nrm_U_one_over_p_rbf,0.045671719264243384,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
697,sim_par_2,150,150,1000,0.25,one_over_p,nrm,U,rbf,1000,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_rbf,0.012625231311515217,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
698,sim_par_2,150,150,1000,0.25,one_over_p,nrm,V,rbf,1000,"n_target, n_source=300",5,Cauchy,nrm_V_one_over_p_rbf,0.17774540380238987,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
699,sim_par_2,150,150,1000,0.25,one_over_p,nrm,V,rbf,1000,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_rbf,0.016400425867291565,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
728,sim_par_2,150,150,1500,0.25,bootstrap_mse,ipr,U,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_U_bootstrap_mse_rbf,0.046102291779570946,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
729,sim_par_2,150,150,1500,0.25,bootstrap_mse,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.004805764800239968,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
730,sim_par_2,150,150,1500,0.25,bootstrap_mse,ipr,V,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_V_bootstrap_mse_rbf,0.02852193700332035,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
731,sim_par_2,150,150,1500,0.25,bootstrap_mse,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.00621123542581899,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
732,sim_par_2,150,150,1500,0.25,bootstrap_var,ipr,U,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_U_bootstrap_var_rbf,0.03208826810906512,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
733,sim_par_2,150,150,1500,0.25,bootstrap_var,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.0049441900893468895,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
734,sim_par_2,150,150,1500,0.25,bootstrap_var,ipr,V,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_V_bootstrap_var_rbf,0.02852193700332035,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
735,sim_par_2,150,150,1500,0.25,bootstrap_var,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.007679270673126921,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
736,sim_par_2,150,150,1500,0.25,distance,ipr,U,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_U_distance_rbf,0.07806291923894958,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
737,sim_par_2,150,150,1500,0.25,distance,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_distance_rbf,0.0058230863849644664,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
738,sim_par_2,150,150,1500,0.25,distance,ipr,V,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_V_distance_rbf,0.08801376229944399,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
739,sim_par_2,150,150,1500,0.25,distance,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_distance_rbf,0.0037773407987918965,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
740,sim_par_2,150,150,1500,0.25,grid,ipr,U,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_U_grid_rbf,0.05393766109899986,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
741,sim_par_2,150,150,1500,0.25,grid,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_grid_rbf,0.004535929233589724,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
742,sim_par_2,150,150,1500,0.25,grid,ipr,V,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_V_grid_rbf,0.02852193700332035,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
743,sim_par_2,150,150,1500,0.25,grid,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_grid_rbf,0.0066445351711301535,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
744,sim_par_2,150,150,1500,0.25,numerical,ipr,U,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_U_numerical_rbf,0.043379961883647296,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
745,sim_par_2,150,150,1500,0.25,numerical,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_rbf,0.004503550388472899,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
746,sim_par_2,150,150,1500,0.25,numerical,ipr,V,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_V_numerical_rbf,0.04857010124961091,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
747,sim_par_2,150,150,1500,0.25,numerical,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_rbf,0.005607954467742699,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
748,sim_par_2,150,150,1500,0.25,one_over_p,ipr,U,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_U_one_over_p_rbf,0.03166817538812931,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
749,sim_par_2,150,150,1500,0.25,one_over_p,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_rbf,0.005572938916599075,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
750,sim_par_2,150,150,1500,0.25,one_over_p,ipr,V,rbf,1500,"n_target, n_source=300",5,Cauchy,ipr_V_one_over_p_rbf,0.03691084373219964,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
751,sim_par_2,150,150,1500,0.25,one_over_p,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_rbf,0.004339386225115451,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
752,sim_par_2,150,150,1500,0.25,one_over_p,nrm,U,rbf,1500,"n_target, n_source=300",5,Cauchy,nrm_U_one_over_p_rbf,0.04611394718352203,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
753,sim_par_2,150,150,1500,0.25,one_over_p,nrm,U,rbf,1500,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_rbf,0.010941692388551059,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
754,sim_par_2,150,150,1500,0.25,one_over_p,nrm,V,rbf,1500,"n_target, n_source=300",5,Cauchy,nrm_V_one_over_p_rbf,0.1693925255062338,"Distribution: Cauchy, pi_target = 0.25, sim_par_2"
755,sim_par_2,150,150,1500,0.25,one_over_p,nrm,V,rbf,1500,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_rbf,0.014927161728279565,"Distribution: Gaussian, pi_target = 0.25, sim_par_2"
784,sim_par_4,50,50,100,0.25,bootstrap_mse,ipr,U,rbf,100,n_target=n_source,5,Cauchy,ipr_U_bootstrap_mse_rbf,0.048532916835500844,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
785,sim_par_4,50,50,100,0.25,bootstrap_mse,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.005737580496196014,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
786,sim_par_4,50,50,100,0.25,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,5,Cauchy,ipr_V_bootstrap_mse_rbf,0.03314973169424287,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
787,sim_par_4,50,50,100,0.25,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.007754104816515176,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
788,sim_par_4,50,50,100,0.25,bootstrap_var,ipr,U,rbf,100,n_target=n_source,5,Cauchy,ipr_U_bootstrap_var_rbf,0.0518959581869405,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
789,sim_par_4,50,50,100,0.25,bootstrap_var,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.006413760966989444,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
790,sim_par_4,50,50,100,0.25,bootstrap_var,ipr,V,rbf,100,n_target=n_source,5,Cauchy,ipr_V_bootstrap_var_rbf,0.03318246831220369,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
791,sim_par_4,50,50,100,0.25,bootstrap_var,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.0068898004104503575,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
792,sim_par_4,50,50,100,0.25,distance,ipr,U,rbf,100,n_target=n_source,5,Cauchy,ipr_U_distance_rbf,0.16656091677105675,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
793,sim_par_4,50,50,100,0.25,distance,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.005920208104502516,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
794,sim_par_4,50,50,100,0.25,distance,ipr,V,rbf,100,n_target=n_source,5,Cauchy,ipr_V_distance_rbf,0.19891975943386653,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
795,sim_par_4,50,50,100,0.25,distance,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.005062092156646504,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
796,sim_par_4,50,50,100,0.25,grid,ipr,U,rbf,100,n_target=n_source,5,Cauchy,ipr_U_grid_rbf,0.04342021653886834,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
797,sim_par_4,50,50,100,0.25,grid,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.005182774791400529,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
798,sim_par_4,50,50,100,0.25,grid,ipr,V,rbf,100,n_target=n_source,5,Cauchy,ipr_V_grid_rbf,0.10855325012281342,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
799,sim_par_4,50,50,100,0.25,grid,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.0071119978031114915,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
800,sim_par_4,50,50,100,0.25,numerical,ipr,U,rbf,100,n_target=n_source,5,Cauchy,ipr_U_numerical_rbf,0.047225995877904804,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
801,sim_par_4,50,50,100,0.25,numerical,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.005227795302604872,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
802,sim_par_4,50,50,100,0.25,numerical,ipr,V,rbf,100,n_target=n_source,5,Cauchy,ipr_V_numerical_rbf,0.04699878220528612,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
803,sim_par_4,50,50,100,0.25,numerical,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.007201563584063625,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
804,sim_par_4,50,50,100,0.25,one_over_p,ipr,U,rbf,100,n_target=n_source,5,Cauchy,ipr_U_one_over_p_rbf,0.056645731029876675,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
805,sim_par_4,50,50,100,0.25,one_over_p,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.006207073317601283,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
806,sim_par_4,50,50,100,0.25,one_over_p,ipr,V,rbf,100,n_target=n_source,5,Cauchy,ipr_V_one_over_p_rbf,0.0365504521588993,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
807,sim_par_4,50,50,100,0.25,one_over_p,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.0051456550243370106,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
808,sim_par_4,50,50,100,0.25,one_over_p,nrm,U,rbf,100,n_target=n_source,5,Cauchy,nrm_U_one_over_p_rbf,0.07077550771839457,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
809,sim_par_4,50,50,100,0.25,one_over_p,nrm,U,rbf,100,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.011864593773392145,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
810,sim_par_4,50,50,100,0.25,one_over_p,nrm,V,rbf,100,n_target=n_source,5,Cauchy,nrm_V_one_over_p_rbf,0.2633062661869704,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
811,sim_par_4,50,50,100,0.25,one_over_p,nrm,V,rbf,100,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.021915160291063468,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
840,sim_par_4,100,100,200,0.25,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,5,Cauchy,ipr_U_bootstrap_mse_rbf,0.012236021233051156,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
841,sim_par_4,100,100,200,0.25,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.0031836334418285945,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
842,sim_par_4,100,100,200,0.25,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,5,Cauchy,ipr_V_bootstrap_mse_rbf,0.01527182530703092,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
843,sim_par_4,100,100,200,0.25,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.0030953724903883097,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
844,sim_par_4,100,100,200,0.25,bootstrap_var,ipr,U,rbf,200,n_target=n_source,5,Cauchy,ipr_U_bootstrap_var_rbf,0.018642975096463323,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
845,sim_par_4,100,100,200,0.25,bootstrap_var,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.0033742932928041524,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
846,sim_par_4,100,100,200,0.25,bootstrap_var,ipr,V,rbf,200,n_target=n_source,5,Cauchy,ipr_V_bootstrap_var_rbf,0.01537369912127376,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
847,sim_par_4,100,100,200,0.25,bootstrap_var,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.003225571565130715,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
848,sim_par_4,100,100,200,0.25,distance,ipr,U,rbf,200,n_target=n_source,5,Cauchy,ipr_U_distance_rbf,0.10770013074186065,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
849,sim_par_4,100,100,200,0.25,distance,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.0026490752219007247,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
850,sim_par_4,100,100,200,0.25,distance,ipr,V,rbf,200,n_target=n_source,5,Cauchy,ipr_V_distance_rbf,0.07109266207502135,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
851,sim_par_4,100,100,200,0.25,distance,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.002675967646436655,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
852,sim_par_4,100,100,200,0.25,grid,ipr,U,rbf,200,n_target=n_source,5,Cauchy,ipr_U_grid_rbf,0.013996232067166036,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
853,sim_par_4,100,100,200,0.25,grid,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.002847507146187209,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
854,sim_par_4,100,100,200,0.25,grid,ipr,V,rbf,200,n_target=n_source,5,Cauchy,ipr_V_grid_rbf,0.01537369912127376,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
855,sim_par_4,100,100,200,0.25,grid,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.0029495361824852673,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
856,sim_par_4,100,100,200,0.25,numerical,ipr,U,rbf,200,n_target=n_source,5,Cauchy,ipr_U_numerical_rbf,0.014070688484603588,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
857,sim_par_4,100,100,200,0.25,numerical,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.0028692543327904006,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
858,sim_par_4,100,100,200,0.25,numerical,ipr,V,rbf,200,n_target=n_source,5,Cauchy,ipr_V_numerical_rbf,0.03928237252280535,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
859,sim_par_4,100,100,200,0.25,numerical,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.0027677094346887305,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
860,sim_par_4,100,100,200,0.25,one_over_p,ipr,U,rbf,200,n_target=n_source,5,Cauchy,ipr_U_one_over_p_rbf,0.01718514996523371,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
861,sim_par_4,100,100,200,0.25,one_over_p,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0032195202665310746,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
862,sim_par_4,100,100,200,0.25,one_over_p,ipr,V,rbf,200,n_target=n_source,5,Cauchy,ipr_V_one_over_p_rbf,0.023657477529233546,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
863,sim_par_4,100,100,200,0.25,one_over_p,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.0027388833914249334,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
864,sim_par_4,100,100,200,0.25,one_over_p,nrm,U,rbf,200,n_target=n_source,5,Cauchy,nrm_U_one_over_p_rbf,0.03779499680459768,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
865,sim_par_4,100,100,200,0.25,one_over_p,nrm,U,rbf,200,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.004911471545421481,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
866,sim_par_4,100,100,200,0.25,one_over_p,nrm,V,rbf,200,n_target=n_source,5,Cauchy,nrm_V_one_over_p_rbf,0.20658097033113193,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
867,sim_par_4,100,100,200,0.25,one_over_p,nrm,V,rbf,200,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.008490371114638502,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
896,sim_par_4,150,150,300,0.25,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,5,Cauchy,ipr_U_bootstrap_mse_rbf,0.015819220423799542,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
897,sim_par_4,150,150,300,0.25,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.001615825604492574,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
898,sim_par_4,150,150,300,0.25,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,5,Cauchy,ipr_V_bootstrap_mse_rbf,0.008885900835675815,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
899,sim_par_4,150,150,300,0.25,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.0017478029007601795,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
900,sim_par_4,150,150,300,0.25,bootstrap_var,ipr,U,rbf,300,n_target=n_source,5,Cauchy,ipr_U_bootstrap_var_rbf,0.01577916283606482,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
901,sim_par_4,150,150,300,0.25,bootstrap_var,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.0017824791445910876,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
902,sim_par_4,150,150,300,0.25,bootstrap_var,ipr,V,rbf,300,n_target=n_source,5,Cauchy,ipr_V_bootstrap_var_rbf,0.00890033673223162,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
903,sim_par_4,150,150,300,0.25,bootstrap_var,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.0021748812277347673,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
904,sim_par_4,150,150,300,0.25,distance,ipr,U,rbf,300,n_target=n_source,5,Cauchy,ipr_U_distance_rbf,0.02016875998692121,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
905,sim_par_4,150,150,300,0.25,distance,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.001888170656549809,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
906,sim_par_4,150,150,300,0.25,distance,ipr,V,rbf,300,n_target=n_source,5,Cauchy,ipr_V_distance_rbf,0.09800731319543297,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
907,sim_par_4,150,150,300,0.25,distance,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.0017351827966983829,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
908,sim_par_4,150,150,300,0.25,grid,ipr,U,rbf,300,n_target=n_source,5,Cauchy,ipr_U_grid_rbf,0.013750625512047728,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
909,sim_par_4,150,150,300,0.25,grid,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.001677036030063639,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
910,sim_par_4,150,150,300,0.25,grid,ipr,V,rbf,300,n_target=n_source,5,Cauchy,ipr_V_grid_rbf,0.00890033673223162,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
911,sim_par_4,150,150,300,0.25,grid,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.0016249859984720928,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
912,sim_par_4,150,150,300,0.25,numerical,ipr,U,rbf,300,n_target=n_source,5,Cauchy,ipr_U_numerical_rbf,0.00977320602009333,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
913,sim_par_4,150,150,300,0.25,numerical,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.001669074014387329,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
914,sim_par_4,150,150,300,0.25,numerical,ipr,V,rbf,300,n_target=n_source,5,Cauchy,ipr_V_numerical_rbf,0.030949479160437273,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
915,sim_par_4,150,150,300,0.25,numerical,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.0016109909390382205,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
916,sim_par_4,150,150,300,0.25,one_over_p,ipr,U,rbf,300,n_target=n_source,5,Cauchy,ipr_U_one_over_p_rbf,0.012526392430582695,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
917,sim_par_4,150,150,300,0.25,one_over_p,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0019081348809972917,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
918,sim_par_4,150,150,300,0.25,one_over_p,ipr,V,rbf,300,n_target=n_source,5,Cauchy,ipr_V_one_over_p_rbf,0.014921083804448426,"Distribution: Cauchy, pi_target = 0.25, sim_par_4"
919,sim_par_4,150,150,300,0.25,one_over_p,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.001824686469777077,"Distribution: Gaussian, pi_target = 0.25, sim_par_4"
