n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
250,250,100.0,0.25,0.24991060446223867,0.004903008493922315,0.09806016987844629,0.0,0.10702799572362301
250,250,200.0,0.25,0.18982648958081455,0.003788531103092221,0.15154124412368883,0.0,0.0852833273776311
250,250,300.0,0.25,0.19711440756724347,0.0019035903967697984,0.1142154238061879,0.0,0.08813531421409386
250,250,400.0,0.25,0.21705901370907088,0.0014409921225430032,0.11527936980344025,0.0,0.08467865458218501
250,250,500.0,0.25,0.23002507155423185,0.0012027198533684743,0.12027198533684742,0.0,0.08340794829438608
250,250,100.0,0.25,0.39485832860712017,0.005096535437677377,0.10193070875354754,1.0,0.09162437901061116
250,250,200.0,0.25,0.2741853536051493,0.002908814316706424,0.11635257266825695,1.0,0.07373644877644155
250,250,300.0,0.25,0.24275777562544287,0.0019689401461855842,0.11813640877113506,1.0,0.07492032864311694
250,250,400.0,0.25,0.2302561284748248,0.0015914373250656795,0.12731498600525434,1.0,0.07295593260312741
250,250,500.0,0.25,0.24662352293150663,0.0012651086421773567,0.12651086421773566,1.0,0.06931413189778336
250,250,100.0,0.25,0.283924451100239,0.0048573547895483385,0.09714709579096677,2.0,0.037457948479388097
250,250,200.0,0.25,0.358167351935769,0.0022905915516791783,0.09162366206716713,2.0,0.07029925052986474
250,250,300.0,0.25,0.3063533028459897,0.0015089520502527536,0.09053712301516521,2.0,0.08995624511234611
250,250,400.0,0.25,0.28022035252167754,0.001248994380244459,0.0999195504195567,2.0,0.08672068574992646
250,250,500.0,0.25,0.25741023288609344,0.0011374179520842501,0.113741795208425,2.0,0.08358259912745426
250,250,100.0,0.25,0.15916389986045804,0.00783834500571599,0.1567669001143198,3.0,0.01915666943067605
250,250,200.0,0.25,0.16358786262686426,0.004210168099937891,0.16840672399751563,3.0,0.042979825059747366
250,250,300.0,0.25,0.17820604141950902,0.0026016240174195015,0.1560974410451701,3.0,0.061057158412817523
250,250,400.0,0.25,0.17150430715398246,0.0021108744628449065,0.16886995702759253,3.0,0.05380370571696092
250,250,500.0,0.25,0.19962458309574643,0.0013496610096973077,0.13496610096973077,3.0,0.06146493254118265
250,250,100.0,0.25,0.3361898399673856,0.005937358063462288,0.11874716126924574,4.0,0.0679080218011777
250,250,200.0,0.25,0.26458484050538184,0.0034416671389363995,0.13766668555745598,4.0,0.07431220997285388
250,250,300.0,0.25,0.2870152601509328,0.002211678520970324,0.13270071125821944,4.0,0.08103046907341444
250,250,400.0,0.25,0.2755763140127521,0.001530362630936151,0.12242901047489207,4.0,0.11239683753182922
250,250,500.0,0.25,0.2725334848331622,0.001218048741430613,0.1218048741430613,4.0,0.09882922533757071
250,250,100.0,0.25,0.3202045532258364,0.0055915682175384845,0.11183136435076968,5.0,0.0483659873758126
250,250,200.0,0.25,0.2725359119858892,0.0024223679848478746,0.09689471939391497,5.0,0.043691066097948275
250,250,300.0,0.25,0.2579938225728433,0.0016839538426678669,0.10103723056007201,5.0,0.05134210140163466
250,250,400.0,0.25,0.24396023349127122,0.0014704376351032393,0.11763501080825914,5.0,0.0656500039070524
250,250,500.0,0.25,0.2435889366355279,0.001151338500123342,0.1151338500123342,5.0,0.06764046140794099
250,250,100.0,0.25,0.35849165857039195,0.0053849097316894115,0.10769819463378823,6.0,0.07119899193597531
250,250,200.0,0.25,0.28253498665405635,0.002860605152015871,0.11442420608063483,6.0,0.07767975472307927
250,250,300.0,0.25,0.172161844114525,0.0017909172939405,0.10745503763643,6.0,0.105878680890915
250,250,400.0,0.25,0.14924091686470792,0.0013424482025613928,0.10739585620491142,6.0,0.11113270402933513
250,250,500.0,0.25,0.24631824472938674,0.0010606021929868978,0.10606021929868978,6.0,0.10712525834063785
250,250,100.0,0.25,0.14244247659239734,0.006158827947095815,0.1231765589419163,7.0,0.03536715787472268
250,250,200.0,0.25,0.22137678312878434,0.0019519103984941078,0.0780764159397643,7.0,0.06538033729838946
250,250,300.0,0.25,0.21393945330816794,0.0014441236020535865,0.08664741612321519,7.0,0.06126853676156497
250,250,400.0,0.25,0.22292958403765933,0.0012338670436233595,0.09870936348986875,7.0,0.07421591168689859
250,250,500.0,0.25,0.2266310931347541,0.0010460612083515884,0.10460612083515884,7.0,0.06719474173310028
250,250,100.0,0.25,0.2219366285167339,0.0072697331043638305,0.1453946620872766,8.0,0.07056432317047343
250,250,200.0,0.25,0.13373964902189528,0.0036504578136695104,0.1460183125467804,8.0,0.06772220158141991
250,250,300.0,0.25,0.24423106868582373,0.0025024651400129307,0.15014790840077585,8.0,0.07391716675540934
250,250,400.0,0.25,0.2604969820325226,0.0016209717713597282,0.12967774170877824,8.0,0.09237683775625746
250,250,500.0,0.25,0.2682697480295254,0.0012635319337438702,0.12635319337438702,8.0,0.08801522191590662
250,250,100.0,0.25,0.1550762158233443,0.005412327346035676,0.1082465469207135,9.0,0.05587112021048738
250,250,200.0,0.25,0.2339451938619233,0.002944206331547803,0.11776825326191212,9.0,0.07866461287392074
250,250,300.0,0.25,0.21130460358937286,0.0020225645713628673,0.12135387428177204,9.0,0.07729138885919815
250,250,400.0,0.25,0.21946750994873993,0.0016558805653425685,0.13247044522740548,9.0,0.0794594692721838
250,250,500.0,0.25,0.20688057128960485,0.0014124043891362477,0.14124043891362476,9.0,0.07737380677739189
250,250,100.0,0.25,0.2806399276971008,0.006877877658638095,0.1375575531727619,10.0,0.08621139160841639
250,250,200.0,0.25,0.2570581268079014,0.003508860771505794,0.14035443086023175,10.0,0.07770528084774318
250,250,300.0,0.25,0.2705068450975033,0.002014090106770238,0.1208454064062143,10.0,0.0876863183821788
250,250,400.0,0.25,0.2807173211160217,0.00135616227864564,0.10849298229165119,10.0,0.08774403508113146
250,250,500.0,0.25,0.28617310382365874,0.0010813214418087453,0.10813214418087452,10.0,0.07187769202319919
250,250,100.0,0.25,0.23621752183963968,0.006224956760089693,0.12449913520179386,11.0,0.03000056777324601
250,250,200.0,0.25,0.24542533656610904,0.002899235833402381,0.11596943333609523,11.0,0.044235878543259124
250,250,300.0,0.25,0.2533245420550869,0.002012458057801316,0.12074748346807897,11.0,0.04226293676703912
250,250,400.0,0.25,0.2504915438741166,0.0014519259739584514,0.1161540779166761,11.0,0.05095283526162236
250,250,500.0,0.25,0.2492329121076443,0.0011559784402418963,0.11559784402418963,11.0,0.05500933895689074
250,250,100.0,0.25,0.27670146252457606,0.006134229955061598,0.12268459910123196,12.0,0.0825228100203031
250,250,200.0,0.25,0.23543402522909074,0.0025567649874939746,0.10227059949975897,12.0,0.07229163697815756
250,250,300.0,0.25,0.20992276552539796,0.0018155229917335154,0.10893137950401093,12.0,0.07085829543233635
250,250,400.0,0.25,0.21114364082833031,0.0015262624264200206,0.12210099411360165,12.0,0.06451954748364247
250,250,500.0,0.25,0.19789881458825836,0.0012133948941072485,0.12133948941072485,12.0,0.0613382868077858
250,250,100.0,0.25,0.3173873321800279,0.0034519063560371497,0.06903812712074299,13.0,0.11512510817279017
250,250,200.0,0.25,0.2978524228669327,0.002089390523251412,0.08357562093005647,13.0,0.12249105488507123
250,250,300.0,0.25,0.25130352217571456,0.0016496616036412598,0.09897969621847559,13.0,0.1141430804801224
250,250,400.0,0.25,0.24317293345220092,0.0012654011582903316,0.10123209266322652,13.0,0.10283293826341652
250,250,500.0,0.25,0.25489596027449457,0.0011302052449872098,0.11302052449872098,13.0,0.09651385376090395
250,250,100.0,0.25,0.3537053027053185,0.003632578470662426,0.07265156941324852,14.0,0.09537736732439737
250,250,200.0,0.25,0.2465575742951176,0.0020217041166638006,0.08086816466655201,14.0,0.04597172319473612
250,250,300.0,0.25,0.27554581881955287,0.0015719076876200269,0.09431446125720161,14.0,0.03497804135305758
250,250,400.0,0.25,0.26126321257207014,0.0011321447226546697,0.09057157781237357,14.0,0.04022522165721046
250,250,500.0,0.25,0.2556701546865954,0.0009781576872345823,0.09781576872345822,14.0,0.044654738320357545
250,250,100.0,0.25,0.32073870307301056,0.004639935374460911,0.09279870748921822,15.0,0.04841604755783433
250,250,200.0,0.25,0.13287476835818607,0.0030548634076415747,0.12219453630566299,15.0,0.052741320036068
250,250,300.0,0.25,0.2761018998906851,0.0017860568480124776,0.10716341088074866,15.0,0.059142052614527776
250,250,400.0,0.25,0.27215671073272363,0.0013056706751782895,0.10445365401426315,15.0,0.06876229419981306
250,250,500.0,0.25,0.2598657288416121,0.0010765520424437464,0.10765520424437464,15.0,0.06035329496624287
