n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
250,250,100.0,0.75,0.7126771140507018,0.005141514523372862,0.10283029046745723,0.0,0.14865017323535606
250,250,200.0,0.75,0.7169729643885419,0.0033686337325727687,0.13474534930291074,0.0,0.05547905574325617
250,250,300.0,0.75,0.6901250600404647,0.0017922193336370636,0.10753316001822381,0.0,0.05926587641874295
250,250,400.0,0.75,0.698396945483637,0.0013377122084691432,0.10701697667753145,0.0,0.09217588332357933
250,250,500.0,0.75,0.7150608880776905,0.0011344702109030663,0.11344702109030663,0.0,0.09351217859996205
250,250,100.0,0.75,0.8039647994913505,0.004792054902684681,0.09584109805369362,1.0,0.10102536087946977
250,250,200.0,0.75,0.7746146741399402,0.0030009495578484837,0.12003798231393933,1.0,0.06311302923032437
250,250,300.0,0.75,0.7900899902637686,0.0019600693965046235,0.1176041637902774,1.0,0.061953309326185285
250,250,400.0,0.75,0.7689369125941631,0.0015040757584569298,0.12032606067655438,1.0,0.06296440373487869
250,250,500.0,0.75,0.7650142361630199,0.0011889020513412623,0.11889020513412622,1.0,0.061780677301496355
250,250,100.0,0.75,0.7873058601582908,0.00426128836864076,0.08522576737281519,2.0,0.05751628273654958
250,250,200.0,0.75,0.7732209442953821,0.002476233388175922,0.09904933552703687,2.0,0.05429491147285436
250,250,300.0,0.75,0.7046428206564772,0.001401263174338674,0.08407579046032043,2.0,0.08495095389277593
250,250,400.0,0.75,0.7149309058599111,0.0011234662042296224,0.08987729633836979,2.0,0.08848350448204917
250,250,500.0,0.75,0.7140302498299955,0.0009454427663119869,0.09454427663119869,2.0,0.09209092829780205
250,250,100.0,0.75,0.6792447896333743,0.00671079370908776,0.1342158741817552,3.0,0.0436761626915614
250,250,200.0,0.75,0.7390747544851874,0.003999905451632121,0.15999621806528483,3.0,0.045446541762175614
250,250,300.0,0.75,0.7308345689037815,0.0024261933392432837,0.145571600354597,3.0,0.06350162455760405
250,250,400.0,0.75,0.7401177571072171,0.0018843669386413029,0.15074935509130422,3.0,0.056788853632637776
250,250,500.0,0.75,0.7222603470731199,0.0012929215603960293,0.12929215603960292,3.0,0.09587180397037906
250,250,100.0,0.75,0.6335595796163951,0.00518460845655447,0.10369216913108939,4.0,0.061573461461979166
