n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed
150,150,100.0,0.7,0.8187151486988846,0.0036586944240419536,9.146736060104884e-06,0.0
150,150,200.0,0.7,0.708508105656955,0.0022620009852684516,4.524001970536903e-06,0.0
150,150,300.0,0.7,0.7078947368421055,0.0019248992784503625,3.2081654640839373e-06,0.0
150,150,400.0,0.7,0.7162689035916824,0.0014711168558273215,2.101595508324745e-06,0.0
150,150,500.0,0.7,0.7072944763691802,0.001275593050921156,1.5944913136514449e-06,0.0
150,150,1000.0,0.7,0.7097998822836965,0.0009397830227965588,7.229100175358145e-07,0.0
150,150,1500.0,0.7,0.7029854254818992,0.0008382991526855147,4.6572175149195257e-07,0.0
150,150,100.0,0.7,0.732408203364853,0.0045426330391297245,1.135658259782431e-05,1.0
150,150,200.0,0.7,0.7620017548257708,0.00270771327603328,5.41542655206656e-06,1.0
150,150,300.0,0.7,0.7315789473684211,0.0020886538862506907,3.4810898104178177e-06,1.0
150,150,400.0,0.7,0.7463117283950618,0.001656085397216255,2.365836281737507e-06,1.0
150,150,500.0,0.7,0.7468652623706844,0.0015432267370828292,1.9290334213535364e-06,1.0
150,150,1000.0,0.7,0.7400123915737299,0.0011175678517333489,8.596675782564222e-07,1.0
150,150,1500.0,0.7,0.7508864579404,0.0010665790970389314,5.925439427994063e-07,1.0
150,150,100.0,0.7,0.7139163410710181,0.004158744110556369,1.0396860276390924e-05,2.0
150,150,200.0,0.7,0.6150098027909121,0.002469664834198197,4.9393296683963936e-06,2.0
150,150,300.0,0.7,0.6163734003656307,0.0017833073028975892,2.9721788381626487e-06,2.0
150,150,400.0,0.7,0.643860818171283,0.0014859707831996103,2.122815404570872e-06,2.0
150,150,500.0,0.7,0.6449534883720929,0.0013215903239874615,1.6519879049843268e-06,2.0
150,150,1000.0,0.7,0.6540512344963486,0.0009313633768600767,7.164333668154436e-07,2.0
150,150,1500.0,0.7,0.6659640995946727,0.0008085082708874921,4.491712616041623e-07,2.0
150,150,100.0,0.7,0.7616310160427808,0.004976525345392571,1.2441313363481427e-05,3.0
150,150,200.0,0.7,0.7026163988463123,0.0031054221341269613,6.210844268253923e-06,3.0
150,150,300.0,0.7,0.7218309859154929,0.0023514388891099306,3.919064815183218e-06,3.0
150,150,400.0,0.7,0.7228217022993142,0.0020118277382583393,2.874039626083342e-06,3.0
150,150,500.0,0.7,0.7569212250902768,0.0017407113590249875,2.1758891987812344e-06,3.0
150,150,1000.0,0.7,0.7441657725321886,0.0013072168546364995,1.0055514266434612e-06,3.0
150,150,1500.0,0.7,0.7531326614001634,0.0012512773228569192,6.95154068253844e-07,3.0
150,150,100.0,0.7,0.6530411574659363,0.006007115135210912,1.5017787838027281e-05,4.0
150,150,200.0,0.7,0.7434298739608471,0.003091799805228916,6.183599610457833e-06,4.0
150,150,300.0,0.7,0.7028340080971659,0.002427899964024218,4.046499940040363e-06,4.0
150,150,400.0,0.7,0.6863753213367609,0.0020596921847858764,2.942417406836966e-06,4.0
150,150,500.0,0.7,0.6909017928819907,0.0017657836008164395,2.2072295010205494e-06,4.0
150,150,1000.0,0.7,0.7111909237379163,0.0013738095787110777,1.0567765990085213e-06,4.0
150,150,1500.0,0.7,0.7079664849049075,0.0011607564960998938,6.448647200554965e-07,4.0
150,150,100.0,0.7,0.7863012156686179,0.003823666988505258,9.559167471263144e-06,5.0
150,150,200.0,0.7,0.7745573003675243,0.0022292791504432965,4.458558300886593e-06,5.0
150,150,300.0,0.7,0.7385279928194772,0.0017197956150092981,2.8663260250154967e-06,5.0
150,150,400.0,0.7,0.7195278490903002,0.0014158489766252602,2.022641395178943e-06,5.0
150,150,500.0,0.7,0.6900146182390642,0.0012915811045660797,1.6144763807075997e-06,5.0
150,150,1000.0,0.7,0.6981549815498154,0.0009062084064028298,6.970833895406383e-07,5.0
150,150,1500.0,0.7,0.695501113585746,0.0007722712193685366,4.2903956631585366e-07,5.0
