n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed
150,150,100.0,0.3,0.2962962962962963,0.005393994944150139,1.3484987360375348e-05,0.0
150,150,200.0,0.3,0.2313084112149533,0.0032896320824418127,6.5792641648836255e-06,0.0
150,150,300.0,0.3,0.26699029126213586,0.002618915841830359,4.364859736383932e-06,0.0
150,150,400.0,0.3,0.29567307692307687,0.002293574209644328,3.276534585206183e-06,0.0
150,150,500.0,0.3,0.3173076923076923,0.002034354175179981,2.5429427189749764e-06,0.0
150,150,1000.0,0.3,0.28701923076923075,0.0015783510922066988,1.2141162247743837e-06,0.0
150,150,1500.0,0.3,0.2711538461538461,0.001441150472355296,8.006391513084977e-07,0.0
150,150,100.0,0.3,0.31818181818181823,0.006750348420901924,1.687587105225481e-05,1.0
150,150,200.0,0.3,0.3166666666666666,0.004857646656723838,9.715293313447675e-06,1.0
150,150,300.0,0.3,0.26111111111111107,0.003797769077802635,6.329615129671058e-06,1.0
150,150,400.0,0.3,0.2749999999999999,0.003264740631991051,4.6639151885586445e-06,1.0
150,150,500.0,0.3,0.2799999999999999,0.0029435668903803136,3.679458612975392e-06,1.0
150,150,1000.0,0.3,0.3083333333333333,0.002267256556052697,1.7440435046559207e-06,1.0
150,150,1500.0,0.3,0.31444444444444436,0.0020425133758665455,1.1347296532591919e-06,1.0
150,150,100.0,0.3,0.21212121212121215,0.0065225550720132705,1.6306387680033176e-05,2.0
150,150,200.0,0.3,0.4316239316239317,0.002548492021267171,5.096984042534342e-06,2.0
150,150,300.0,0.3,0.405982905982906,0.0018593538339421142,3.0989230565701903e-06,2.0
150,150,400.0,0.3,0.39636752136752146,0.0015226953844850477,2.1752791206929253e-06,2.0
150,150,500.0,0.3,0.3777777777777778,0.001318241760351595,1.6478022004394937e-06,2.0
150,150,1000.0,0.3,0.3598290598290599,0.0009264178712117872,7.126291317013748e-07,2.0
150,150,1500.0,0.3,0.3692307692307693,0.0007969772719134623,4.427651510630346e-07,2.0
150,150,100.0,0.3,0.24000000000000002,0.006213506577181208,1.553376644295302e-05,3.0
150,150,200.0,0.3,0.22680412371134023,0.004110010716388412,8.220021432776824e-06,3.0
150,150,300.0,0.3,0.23711340206185566,0.0032325878549519984,5.387646424919997e-06,3.0
150,150,400.0,0.3,0.21409574468085113,0.0031704744287471393,4.529249183924485e-06,3.0
150,150,500.0,0.3,0.21489361702127666,0.002887142187445417,3.608927734306771e-06,3.0
150,150,1000.0,0.3,0.22446808510638305,0.0022991887448945616,1.7686067268419704e-06,3.0
150,150,1500.0,0.3,0.22234042553191494,0.002115155986119911,1.1750866589555062e-06,3.0
150,150,100.0,0.3,0.4305555555555556,0.005584299981254903,1.3960749953137257e-05,4.0
150,150,200.0,0.3,0.3004807692307692,0.0034150030097276933,6.830006019455387e-06,4.0
150,150,300.0,0.3,0.3962264150943396,0.0025156978440564596,4.192829740094099e-06,4.0
150,150,400.0,0.3,0.400943396226415,0.0021052577560803577,3.0075110801147966e-06,4.0
150,150,500.0,0.3,0.37830188679245275,0.0018658292533053008,2.332286566631626e-06,4.0
150,150,1000.0,0.3,0.36839622641509423,0.0013842663868325355,1.0648202975634889e-06,4.0
