n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
250,250,300.0,0.75,0.8933535228498575,0.0492894744547287,1.1374494104937392,0.0,1e-05
250,250,300.0,0.75,0.6688869621030211,0.010861126482371595,0.4654768492444969,0.0,0.009865069714670566
250,250,300.0,0.75,0.6386738345013321,0.00575334060421845,0.345200436253107,0.0,0.026760397191459014
250,250,300.0,0.75,0.657592819993936,0.005128530574079617,0.3846397930559713,0.0,0.04054329474764756
250,250,300.0,0.75,0.6803538982876152,0.005177705177740038,0.4568563392123563,0.0,0.06883648864130973
250,250,300.0,0.75,0.762231570692068,0.013006278776380109,0.300144894839541,1.0,0.012552711055885348
250,250,300.0,0.75,0.8533802736434795,0.009890485719772234,0.42387795941881,1.0,0.0040233298282462415
250,250,300.0,0.75,0.8335804324114525,0.0075018370249692375,0.4501102214981543,1.0,0.008879322211196757
250,250,300.0,0.75,0.8281637906080377,0.006646865004704136,0.4985148753528102,1.0,0.018245348709963246
250,250,300.0,0.75,0.8248218844177921,0.005948277987365426,0.524848057708714,1.0,0.024461756209921057
250,250,300.0,0.75,0.7428353213081064,0.00957403603964047,0.2209392932224724,2.0,0.061415820263736175
250,250,300.0,0.75,0.7440704144214202,0.005929085004614228,0.25410364305489547,2.0,0.03852451084091502
250,250,300.0,0.75,0.6923015262976153,0.0038840399801554856,0.23304239880932914,2.0,0.05477549344829117
250,250,300.0,0.75,0.6629166312120456,0.004018687832999406,0.3014015874749555,2.0,0.0655551741856775
250,250,300.0,0.75,0.6746903442732832,0.004035175222010312,0.35604487253032163,2.0,0.07650075920719702
250,250,300.0,0.75,0.7320083041527425,0.03511032010749463,0.8102381563267992,3.0,0.014324727659341414
250,250,300.0,0.75,0.6361365266431175,0.016748227321736038,0.7177811709315445,3.0,1e-05
250,250,300.0,0.75,0.6778705164278225,0.011942480074706075,0.7165488044823645,3.0,0.0419630068654659
250,250,300.0,0.75,0.6969961815427502,0.01059451913540833,0.7945889351556248,3.0,1.0000000000010001e-05
250,250,300.0,0.75,0.683615378255851,0.006710706378727865,0.5921211510642234,3.0,0.024879893626716783
250,250,300.0,0.75,0.7388847500523135,0.015019643794746584,0.3466071644941519,4.0,0.15255207341904872
250,250,300.0,0.75,0.7225705293103966,0.008715392424296073,0.37351681818411736,4.0,0.20124268020620806
250,250,300.0,0.75,0.7828847776381647,0.008534611344370802,0.5120766806622481,4.0,0.07172651436004371
250,250,300.0,0.75,0.7107669326906552,0.006394793942342658,0.4796095456756994,4.0,0.10407616791724958
250,250,300.0,0.75,0.6788807184117951,0.005609030083203821,0.49491441910621947,4.0,0.09177448368104597
250,250,300.0,0.75,0.6987035056989372,0.009015355663532532,0.20804666915844303,5.0,0.09119006489422828
250,250,300.0,0.75,0.7416901372412661,0.0067634742136616745,0.2898631805855003,5.0,0.0011173981909312633
250,250,300.0,0.75,0.7444223717538917,0.005278499310918521,0.31670995865511126,5.0,0.008706235448494946
250,250,300.0,0.75,0.7999165531504071,0.006462373268811445,0.4846779951608584,5.0,0.024544573238772054
250,250,300.0,0.75,0.8139184365728713,0.0060936410814625835,0.5376742130702279,5.0,0.03188077755739208
250,250,300.0,0.75,0.6934113751960093,0.011698652807749788,0.269968910948072,6.0,0.0782450195224306
250,250,300.0,0.75,0.7567945457844392,0.008352665792829646,0.3579713911212705,6.0,0.040293817091478695
250,250,300.0,0.75,0.728330270225813,0.00602935175362479,0.3617611052174874,6.0,0.0737448309594604
250,250,300.0,0.75,0.7129496969434649,0.005143548884625127,0.38576616634688454,6.0,0.06065728921214486
250,250,300.0,0.75,0.710419305042205,0.00453204856432202,0.3998866380284135,6.0,0.07231321421160151
250,250,300.0,0.75,0.7521182137530817,0.008107887843170205,0.18710510407315856,7.0,0.09653232714375884
250,250,300.0,0.75,0.7305350110377997,0.004340882000842455,0.1860378000361052,7.0,0.07686251046304376
250,250,300.0,0.75,0.7148474040178243,0.004500927898075571,0.2700556738845343,7.0,0.04507396179979462
250,250,300.0,0.75,0.7332612277601948,0.004503016878160314,0.3377262658620236,7.0,0.08382367884790172
250,250,300.0,0.75,0.7515558353702043,0.004575780744953467,0.40374535984883525,7.0,0.06803373186883424
250,250,300.0,0.75,0.6701653144257277,0.017471358481725388,0.40318519573212436,8.0,0.35948627515210585
250,250,300.0,0.75,0.7256863811489775,0.011029047086339297,0.4726734465573984,8.0,0.01326114878254753
250,250,300.0,0.75,0.8440586494102429,0.012069615195210633,0.724176911712638,8.0,1.0000000000010001e-05
250,250,300.0,0.75,0.7957136717059361,0.0078106189732314755,0.5857964229923607,8.0,0.0266256999022681
250,250,300.0,0.75,0.7829913078452044,0.007185490113400851,0.6340138335353692,8.0,0.06148156535019416
250,250,300.0,0.75,0.8762471789895597,0.024075710049535716,0.5555933088354396,9.0,1e-05
250,250,300.0,0.75,0.8322782812675462,0.012287914183806602,0.5266248935917115,9.0,1e-05
250,250,300.0,0.75,0.8147437112433049,0.010388804594291926,0.6233282756575156,9.0,0.0048050461140655785
250,250,300.0,0.75,0.7842160601820793,0.009289338595658666,0.6967003946743999,9.0,1.0000000000010001e-05
250,250,300.0,0.75,0.7777110723651575,0.00899510217581304,0.7936854861011505,9.0,1.0000000000010001e-05
250,250,300.0,0.75,0.6535210920811653,0.022604069775327622,0.5216323794306374,10.0,1e-05
250,250,300.0,0.75,0.6887357302503391,0.011794630525583643,0.5054841653821561,10.0,1e-05
250,250,300.0,0.75,0.7387777381111017,0.008187269696095921,0.4912361817657553,10.0,0.011008280116463343
250,250,300.0,0.75,0.6938734208849481,0.005464793151802534,0.4098594863851901,10.0,0.05425390496729769
250,250,300.0,0.75,0.7229658583664914,0.005053193317070053,0.44586999856500464,10.0,0.053550216859339
250,250,300.0,0.75,0.7054915433482868,0.012424310525012461,0.2867148582695183,11.0,0.003030701396836109
250,250,300.0,0.75,0.6996825422115781,0.007574097310186326,0.3246041704365568,11.0,0.0032218723843194215
250,250,300.0,0.75,0.7631485471819952,0.006463664040507604,0.38781984243045625,11.0,0.00086113550126039
250,250,300.0,0.75,0.7446284736800048,0.005478577315719299,0.41089329867894747,11.0,0.0010801512889115415
250,250,300.0,0.75,0.729746862845108,0.004947829925297057,0.43657322870268145,11.0,1e-05
250,250,300.0,0.75,0.6354123986967419,0.00506785701761679,0.11695054656038746,12.0,0.1561767976577785
250,250,300.0,0.75,0.707565889426034,0.006092348848022068,0.2611006649152315,12.0,0.09924931490396757
250,250,300.0,0.75,0.7437057464058234,0.005913888760888911,0.35483332565333464,12.0,0.04790337627261977
250,250,300.0,0.75,0.7842259261434787,0.006803273009773522,0.5102454757330142,12.0,0.04699721739822761
250,250,300.0,0.75,0.7454067671912312,0.005731454343290584,0.5057165597021103,12.0,0.03283712458530211
250,250,300.0,0.75,0.6663588964034524,0.00475973096232791,0.10983994528449023,13.0,0.14575102151086317
250,250,300.0,0.75,0.6886356887023299,0.004651961344100136,0.19936977189000582,13.0,0.14681006151126347
250,250,300.0,0.75,0.6930024853104602,0.00495314928230634,0.29718895693838043,13.0,0.11543424598491156
