n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
50.0,50.0,300.0,0.25,0.4268112941310052,0.06628353071006567,1.5296199394630539,0.0,1e-05
100.0,100.0,300.0,0.25,0.0,0.014247658524782242,0.6106139367763818,0.0,0.013986003757152855
150.0,150.0,300.0,0.25,0.10451741625775794,0.006878761261605129,0.41272567569630775,0.0,0.04402802501351664
200.0,200.0,300.0,0.25,0.10232741081892602,0.005607618752028809,0.42057140640216073,0.0,0.0543385759416058
250.0,250.0,300.0,0.25,0.132672739571043,0.005447847736223611,0.480692447313848,0.0,0.09659537925237432
50.0,50.0,300.0,0.25,0.04310731758876995,0.011793485313230519,0.27215735338224273,1.0,0.03944382417893511
100.0,100.0,300.0,0.25,0.1124225527323803,0.009801369614055604,0.4200586977452402,1.0,0.006817004015218229
150.0,150.0,300.0,0.25,0.11930794324661874,0.007401675420514459,0.44410052523086757,1.0,0.021987433321766996
200.0,200.0,300.0,0.25,0.11073073449853262,0.006966282752770909,0.5224712064578182,1.0,0.03572327097536872
250.0,250.0,300.0,0.25,0.12227566924746969,0.006096585461793171,0.5379340113346915,1.0,0.03959448072153417
50.0,50.0,300.0,0.25,0.4060350471686123,0.008795201787459548,0.20296619509522032,2.0,0.08621428102249688
100.0,100.0,300.0,0.25,0.35921030578643753,0.005893955890824561,0.2525981096067669,2.0,0.06187156134838479
150.0,150.0,300.0,0.25,0.31952904815579297,0.004186614514751557,0.25119687088509346,2.0,0.0708912856991952
200.0,200.0,300.0,0.25,0.25916525574828536,0.004506384830631891,0.3379788622973918,2.0,0.10201132889544154
250.0,250.0,300.0,0.25,0.2415561409204357,0.0047294053490394864,0.4173004719740723,2.0,0.10615539999143948
50.0,50.0,300.0,0.25,0.0,0.04916782450093208,1.1346421038676633,3.0,0.06883270475497784
100.0,100.0,300.0,0.25,0.0,0.022149603491556945,0.9492687210667262,3.0,0.011650278160407961
150.0,150.0,300.0,0.25,0.0,0.014355063911516005,0.8613038346909603,3.0,0.06025169625548425
200.0,200.0,300.0,0.25,0.0,0.013032462517631929,0.9774346888223947,3.0,0.039831832628051816
250.0,250.0,300.0,0.25,0.0,0.0073832781618705726,0.6514657201650504,3.0,0.061940759664240605
50.0,50.0,300.0,0.25,0.42170012254088846,0.015060297814779692,0.34754533418722366,4.0,0.13843192062442378
100.0,100.0,300.0,0.25,0.3292451550511964,0.009441496832448958,0.4046355785335267,4.0,0.15975602896617508
150.0,150.0,300.0,0.25,0.32709459254421763,0.008359381308196849,0.5015628784918109,4.0,0.045103879979055565
200.0,200.0,300.0,0.25,0.2643463604140688,0.00650433580687974,0.48782518551598053,4.0,0.08358461968897335
250.0,250.0,300.0,0.25,0.20958163566994387,0.005798923520928634,0.5116697224348794,4.0,0.05934176730222832
50.0,50.0,300.0,0.25,0.27089778104614815,0.007677773625845736,0.17717939136567082,5.0,0.0907121912739087
100.0,100.0,300.0,0.25,0.32179010383147044,0.006231883369949922,0.26708071585499665,5.0,1.0000000000010001e-05
150.0,150.0,300.0,0.25,0.30120189929065827,0.0051046381140870635,0.3062782868452238,5.0,1e-05
200.0,200.0,300.0,0.25,0.26806749491016135,0.006032774248072655,0.4524580686054491,5.0,1e-05
250.0,250.0,300.0,0.25,0.2652201664414136,0.00541123591024127,0.47746199208011203,5.0,0.005624400993508713
50.0,50.0,300.0,0.25,0.0,0.013321848771877625,0.3074272793510221,6.0,0.14427690005472898
100.0,100.0,300.0,0.25,0.0,0.01030686885456277,0.44172295090983293,6.0,0.07912328050480433
150.0,150.0,300.0,0.25,0.0,0.007111505347217035,0.4266903208330221,6.0,0.1210866624518415
