sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_6,50,50,100,0.25,0,0.009678840637207031,one_over_p,nrm,U,nrm_type,rbf,0.41653983056100696,0.007133890712187736,0.14267781424375472,0.2
sim_par_6,50,50,100,0.25,0,0.004498481750488281,one_over_p,nrm,V,nrm_type,rbf,0.4939769216810834,0.0055135328094043316,0.11027065618808662,0.2
sim_par_6,50,50,100,0.25,0,0.004455089569091797,one_over_p,ipr,U,ipr_type,rbf,0.3966190414782213,0.007133890712187736,0.14267781424375472,0.2
sim_par_6,50,50,100,0.25,0,0.004354000091552734,one_over_p,ipr,V,ipr_type,rbf,0.4075923720686845,0.0055135328094043316,0.11027065618808662,0.2
sim_par_6,50,50,100,0.25,0,0.0780644416809082,numerical,ipr,U,ipr_type,rbf,0.39191564892576486,0.0069398017021990045,0.13879603404398008,0.1177368984391027
sim_par_6,50,50,100,0.25,0,0.0625917911529541,grid,ipr,U,ipr_type,rbf,0.39374481634165376,0.006960061228203388,0.13920122456406775,0.1405095046483713
sim_par_6,50,50,100,0.25,0,2.8508460521698,bootstrap_var,ipr,U,ipr_type,rbf,0.38161146942348884,0.007299404378770873,0.14598808757541745,0.0482598265542808
sim_par_6,50,50,100,0.25,0,2.878169536590576,bootstrap_mse,ipr,U,ipr_type,rbf,0.3973503527177337,0.008116923189243942,0.16233846378487882,0.41954745944823574
sim_par_6,50,50,100,0.25,0,0.060500144958496094,distance,ipr,U,ipr_type,rbf,0.371138857608812,0.008111247508792002,0.16222495017584002,0.012151305761729554
sim_par_6,50,50,100,0.25,0,0.06077432632446289,distance,ipr,V,ipr_type,rbf,0.3749680313760362,0.0075161718922760485,0.15032343784552096,0.012151305761729554
sim_par_6,100,100,200,0.25,0,0.007852554321289062,one_over_p,nrm,U,nrm_type,rbf,0.2669231012836379,0.006527222811984983,0.2610889124793993,0.2
sim_par_6,100,100,200,0.25,0,0.007211923599243164,one_over_p,nrm,V,nrm_type,rbf,0.35806513910791365,0.0054899848057835335,0.2195993922313413,0.2
sim_par_6,100,100,200,0.25,0,0.0071868896484375,one_over_p,ipr,U,ipr_type,rbf,0.23569889790760956,0.006527222811984983,0.2610889124793993,0.2
sim_par_6,100,100,200,0.25,0,0.007068634033203125,one_over_p,ipr,V,ipr_type,rbf,0.25754134201247086,0.0054899848057835335,0.2195993922313413,0.2
sim_par_6,100,100,200,0.25,0,0.15374255180358887,numerical,ipr,U,ipr_type,rbf,0.23719737161891186,0.005948495209961188,0.2379398083984475,0.07150283125655431
sim_par_6,100,100,200,0.25,0,0.1003875732421875,grid,ipr,U,ipr_type,rbf,0.23700263771733943,0.005955012249665329,0.23820048998661314,0.08136022246274853
sim_par_6,100,100,200,0.25,0,4.721823453903198,bootstrap_var,ipr,U,ipr_type,rbf,0.23527565950068935,0.008203750483524867,0.3281500193409947,0.44704049771016385
sim_par_6,100,100,200,0.25,0,5.0333027839660645,bootstrap_mse,ipr,U,ipr_type,rbf,0.23700263771733943,0.005955012249665329,0.23820048998661314,0.08136022246274853
sim_par_6,100,100,200,0.25,0,0.10973262786865234,distance,ipr,U,ipr_type,rbf,0.2392977629077211,0.0061717541588417685,0.24687016635367073,0.02571628746923662
sim_par_6,100,100,200,0.25,0,0.10982799530029297,distance,ipr,V,ipr_type,rbf,0.24789149363897883,0.006102909803843622,0.24411639215374487,0.011374028167667
sim_par_6,150,150,300,0.25,0,0.013511896133422852,one_over_p,nrm,U,nrm_type,rbf,0.2835009094012242,0.0035245740526471557,0.21147444315882935,0.2
sim_par_6,150,150,300,0.25,0,0.013923168182373047,one_over_p,nrm,V,nrm_type,rbf,0.3379936691116836,0.0031787249756905296,0.19072349854143178,0.2
sim_par_6,150,150,300,0.25,0,0.014095544815063477,one_over_p,ipr,U,ipr_type,rbf,0.25754693465705925,0.0035245740526471557,0.21147444315882935,0.2
sim_par_6,150,150,300,0.25,0,0.013898611068725586,one_over_p,ipr,V,ipr_type,rbf,0.26944634727321914,0.0031787249756905296,0.19072349854143178,0.2
sim_par_6,150,150,300,0.25,0,0.3359861373901367,numerical,ipr,U,ipr_type,rbf,0.2470156242297838,0.0032077674825014162,0.19246604895008498,0.06954889699922114
sim_par_6,150,150,300,0.25,0,0.21027112007141113,grid,ipr,U,ipr_type,rbf,0.24822833339976247,0.0032119094625995127,0.19271456775597076,0.07997887440815533
sim_par_6,150,150,300,0.25,0,10.069742918014526,bootstrap_var,ipr,U,ipr_type,rbf,0.24822833339976247,0.0032119094625995127,0.19271456775597076,0.07997887440815533
