sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_1,150,150,100,0.25,0,0.013485193252563477,one_over_p,nrm,U,nrm_type,rbf,0.2103676027230348,0.0037074705674928835,0.158891595749695,0.2
sim_par_1,150,150,100,0.25,0,0.0067729949951171875,one_over_p,nrm,V,nrm_type,rbf,0.3192436748206901,0.0033769497081097576,0.14472641606184675,0.2
sim_par_1,150,150,100,0.25,0,0.007729291915893555,one_over_p,ipr,U,ipr_type,rbf,0.21398733117046792,0.0037074705674928835,0.158891595749695,0.2
sim_par_1,150,150,100,0.25,0,0.00678563117980957,one_over_p,ipr,V,ipr_type,rbf,0.22730562946379052,0.0033769497081097576,0.14472641606184675,0.2
sim_par_1,150,150,100,0.25,0,0.15787816047668457,numerical,ipr,U,ipr_type,rbf,0.21731867772924635,0.003547870346155223,0.15205158626379525,0.10983984781124577
sim_par_1,150,150,100,0.25,0,0.10445022583007812,grid,ipr,U,ipr_type,rbf,0.21692706152611702,0.0035508157394624367,0.152177817405533,0.11984420043448535
sim_par_1,150,150,100,0.25,0,4.672897100448608,bootstrap_var,ipr,U,ipr_type,rbf,0.21692706152611702,0.0035508157394624367,0.152177817405533,0.11984420043448535
sim_par_1,150,150,100,0.25,0,4.757230758666992,bootstrap_mse,ipr,U,ipr_type,rbf,0.21887166186353268,0.003608844281357908,0.1546647549153389,0.07083487963494406
sim_par_1,150,150,100,0.25,0,0.1051027774810791,distance,ipr,U,ipr_type,rbf,0.21692706152611702,0.0035508157394624367,0.152177817405533,0.11984420043448535
sim_par_1,150,150,100,0.25,0,0.10600566864013672,distance,ipr,V,ipr_type,rbf,0.22498245775534487,0.004042716673653458,0.1732592860137196,0.012514828733239686
sim_par_1,150,150,200,0.25,0,0.0101776123046875,one_over_p,nrm,U,nrm_type,rbf,0.1892460873561992,0.002712319447597731,0.14794469714169442,0.2
sim_par_1,150,150,200,0.25,0,0.009912490844726562,one_over_p,nrm,V,nrm_type,rbf,0.27939541233742143,0.0024526099469373975,0.1337787243784035,0.2
sim_par_1,150,150,200,0.25,0,0.009871482849121094,one_over_p,ipr,U,ipr_type,rbf,0.20665320468152165,0.002712319447597731,0.14794469714169442,0.2
sim_par_1,150,150,200,0.25,0,0.009979963302612305,one_over_p,ipr,V,ipr_type,rbf,0.22101936255600235,0.0024526099469373975,0.1337787243784035,0.2
sim_par_1,150,150,200,0.25,0,0.23409080505371094,numerical,ipr,U,ipr_type,rbf,0.20776973679060612,0.002583780947816157,0.14093350624451767,0.1000449667023762
sim_par_1,150,150,200,0.25,0,0.1596982479095459,grid,ipr,U,ipr_type,rbf,0.20703531658096197,0.0025963741351405028,0.14162040737130016,0.12601972409018855
sim_par_1,150,150,200,0.25,0,7.205349683761597,bootstrap_var,ipr,U,ipr_type,rbf,0.20900810465406827,0.0026001017917143873,0.14182373409351204,0.07497440329387095
sim_par_1,150,150,200,0.25,0,7.674792528152466,bootstrap_mse,ipr,U,ipr_type,rbf,0.20703531658096197,0.0025963741351405028,0.14162040737130016,0.12601972409018855
sim_par_1,150,150,200,0.25,0,0.1723616123199463,distance,ipr,U,ipr_type,rbf,0.20900810465406827,0.0026001017917143873,0.14182373409351204,0.07497440329387095
sim_par_1,150,150,200,0.25,0,0.17394542694091797,distance,ipr,V,ipr_type,rbf,0.2210656122453188,0.002858685969330644,0.1559283255998533,0.012714089983135278
sim_par_1,150,150,300,0.25,0,0.014925241470336914,one_over_p,nrm,U,nrm_type,rbf,0.1880203822877302,0.002032127856156459,0.12192767136938755,0.2
sim_par_1,150,150,300,0.25,0,0.014418840408325195,one_over_p,nrm,V,nrm_type,rbf,0.2665779955291991,0.0018375479325903829,0.11025287595542298,0.2
sim_par_1,150,150,300,0.25,0,0.014383554458618164,one_over_p,ipr,U,ipr_type,rbf,0.1923316086288317,0.002032127856156459,0.12192767136938755,0.2
sim_par_1,150,150,300,0.25,0,0.015073299407958984,one_over_p,ipr,V,ipr_type,rbf,0.20740067539233953,0.0018375479325903829,0.11025287595542298,0.2
sim_par_1,150,150,300,0.25,0,0.3234875202178955,numerical,ipr,U,ipr_type,rbf,0.19711440756724347,0.0019035903967697984,0.1142154238061879,0.08813531421409386
sim_par_1,150,150,300,0.25,0,0.21825480461120605,grid,ipr,U,ipr_type,rbf,0.1982564028264867,0.0019072391878332368,0.11443435126999421,0.07497440329387095
sim_par_1,150,150,300,0.25,0,10.549355745315552,bootstrap_var,ipr,U,ipr_type,rbf,0.1982564028264867,0.0019072391878332368,0.11443435126999421,0.07497440329387095
sim_par_1,150,150,300,0.25,0,10.91039514541626,bootstrap_mse,ipr,U,ipr_type,rbf,0.20426159132225774,0.0020093318109957654,0.12055990865974593,0.029632938209371476
sim_par_1,150,150,300,0.25,0,0.22064614295959473,distance,ipr,U,ipr_type,rbf,0.1982564028264867,0.0019072391878332368,0.11443435126999421,0.07497440329387095
sim_par_1,150,150,300,0.25,0,0.22563982009887695,distance,ipr,V,ipr_type,rbf,0.21180513837445292,0.0020571551041768115,0.12342930625060869,0.012714089983135278
sim_par_1,150,150,400,0.25,0,0.019684791564941406,one_over_p,nrm,U,nrm_type,rbf,0.2104171914223427,0.0017494437304101562,0.11049118297327301,0.2
sim_par_1,150,150,400,0.25,0,0.020003795623779297,one_over_p,nrm,V,nrm_type,rbf,0.2748440973718745,0.0015851548675109059,0.10011504426384668,0.2
sim_par_1,150,150,400,0.25,0,0.01888251304626465,one_over_p,ipr,U,ipr_type,rbf,0.2150338609933103,0.0017494437304101562,0.11049118297327301,0.2
sim_par_1,150,150,400,0.25,0,0.018334627151489258,one_over_p,ipr,V,ipr_type,rbf,0.22865614563391667,0.0015851548675109059,0.10011504426384668,0.2
sim_par_1,150,150,400,0.25,0,0.4523162841796875,numerical,ipr,U,ipr_type,rbf,0.20775357325598592,0.001625313191826415,0.10265135948377357,0.08683759919119717
sim_par_1,150,150,400,0.25,0,0.30031800270080566,grid,ipr,U,ipr_type,rbf,0.20701704425437095,0.0016284699544220176,0.10285073396349584,0.07398948561864375
sim_par_1,150,150,400,0.25,0,15.170742273330688,bootstrap_var,ipr,U,ipr_type,rbf,0.22504782160053333,0.0020149676698190755,0.12726111598857318,0.34994768376274765
sim_par_1,150,150,400,0.25,0,15.046682119369507,bootstrap_mse,ipr,U,ipr_type,rbf,0.20997366422625935,0.0016440532064780741,0.10383493935650993,0.12323041585464314
sim_par_1,150,150,400,0.25,0,0.5089786052703857,distance,ipr,U,ipr_type,rbf,0.20701704425437095,0.0016284699544220176,0.10285073396349584,0.07398948561864375
sim_par_1,150,150,400,0.25,0,0.456817626953125,distance,ipr,V,ipr_type,rbf,0.2080542410607909,0.001745448493051794,0.11023885219274487,0.0128152547152493
sim_par_1,150,150,500,0.25,0,0.02962207794189453,one_over_p,nrm,U,nrm_type,rbf,0.21977555290078923,0.0015879675592674898,0.10356310169135802,0.2
sim_par_1,150,150,500,0.25,0,0.02671051025390625,one_over_p,nrm,V,nrm_type,rbf,0.27832128819146634,0.0014388427945791226,0.09383757355950799,0.2
sim_par_1,150,150,500,0.25,0,0.027730226516723633,one_over_p,ipr,U,ipr_type,rbf,0.22088848466291156,0.0015879675592674898,0.10356310169135802,0.2
sim_par_1,150,150,500,0.25,0,0.028270244598388672,one_over_p,ipr,V,ipr_type,rbf,0.23422909175551926,0.0014388427945791226,0.09383757355950799,0.2
sim_par_1,150,150,500,0.25,0,0.6577310562133789,numerical,ipr,U,ipr_type,rbf,0.21584862917579561,0.0014495919280672067,0.09453860400438303,0.07926324782265846
sim_par_1,150,150,500,0.25,0,0.43857669830322266,grid,ipr,U,ipr_type,rbf,0.21570388148334702,0.0014501033844136642,0.09457195985306505,0.07398948561864375
sim_par_1,150,150,500,0.25,0,21.057591438293457,bootstrap_var,ipr,U,ipr_type,rbf,0.21735554228165543,0.0014761074179630645,0.09626787508454768,0.12323041585464314
sim_par_1,150,150,500,0.25,0,20.587703943252563,bootstrap_mse,ipr,U,ipr_type,rbf,0.21570388148334702,0.0014501033844136642,0.09457195985306505,0.07398948561864375
sim_par_1,150,150,500,0.25,0,0.4495513439178467,distance,ipr,U,ipr_type,rbf,0.21570388148334702,0.0014501033844136642,0.09457195985306505,0.07398948561864375
sim_par_1,150,150,500,0.25,0,0.4510324001312256,distance,ipr,V,ipr_type,rbf,0.21858206413112163,0.001536039822821196,0.10017651018399104,0.0128152547152493
sim_par_1,150,150,1000,0.25,0,0.07177281379699707,one_over_p,nrm,U,nrm_type,rbf,0.2260767828823598,0.0012107517206694143,0.08447105027926147,0.2
sim_par_1,150,150,1000,0.25,0,0.08400869369506836,one_over_p,nrm,V,nrm_type,rbf,0.2763698212974657,0.0010970509939844503,0.07653844144077561,0.2
sim_par_1,150,150,1000,0.25,0,0.12746596336364746,one_over_p,ipr,U,ipr_type,rbf,0.2303510040378567,0.0012107517206694143,0.08447105027926147,0.2
sim_par_1,150,150,1000,0.25,0,0.10097289085388184,one_over_p,ipr,V,ipr_type,rbf,0.24323635056960818,0.0010970509939844503,0.07653844144077561,0.2
sim_par_1,150,150,1000,0.25,0,2.516756534576416,numerical,ipr,U,ipr_type,rbf,0.22349298795143702,0.0010958355268544813,0.07645364140845219,0.07986871048888872
sim_par_1,150,150,1000,0.25,0,1.700007438659668,grid,ipr,U,ipr_type,rbf,0.2230611966407577,0.001096359337950719,0.0764901863686548,0.07398948561864375
sim_par_1,150,150,1000,0.25,0,59.14651441574097,bootstrap_var,ipr,U,ipr_type,rbf,0.2262581320646811,0.0011172428648708545,0.07794717661889683,0.12323041585464314
sim_par_1,150,150,1000,0.25,0,61.05497074127197,bootstrap_mse,ipr,U,ipr_type,rbf,0.2230611966407577,0.001096359337950719,0.0764901863686548,0.07398948561864375
sim_par_1,150,150,1000,0.25,0,1.1170964241027832,distance,ipr,U,ipr_type,rbf,0.2262581320646811,0.0011172428648708545,0.07794717661889683,0.12323041585464314
sim_par_1,150,150,1000,0.25,0,1.1453478336334229,distance,ipr,V,ipr_type,rbf,0.2205040243527316,0.0011705725547852099,0.08166785265943324,0.0128152547152493
sim_par_1,150,150,1500,0.25,0,0.18197393417358398,one_over_p,nrm,U,nrm_type,rbf,0.2171220794506963,0.0011018132763417688,0.07870094831012633,0.2
sim_par_1,150,150,1500,0.25,0,0.1634199619293213,one_over_p,nrm,V,nrm_type,rbf,0.2670966201198438,0.0009983428719206745,0.07131020513719102,0.2
sim_par_1,150,150,1500,0.25,0,0.1658649444580078,one_over_p,ipr,U,ipr_type,rbf,0.22080805089527095,0.0011018132763417688,0.07870094831012633,0.2
sim_par_1,150,150,1500,0.25,0,0.20051169395446777,one_over_p,ipr,V,ipr_type,rbf,0.23415252781585116,0.0009983428719206745,0.07131020513719102,0.2
sim_par_1,150,150,1500,0.25,0,4.654494047164917,numerical,ipr,U,ipr_type,rbf,0.21623552422482173,0.0009911957462408008,0.07079969616005719,0.07815705833852309
sim_par_1,150,150,1500,0.25,0,2.107353925704956,grid,ipr,U,ipr_type,rbf,0.21605327729118384,0.0009914445248252073,0.07081746605894337,0.07398948561864375
