sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_4-p-10,50,50,100,0.75,87,0.010356903076171875,one_over_p,nrm,U,nrm_U,rbf,0.6873876919905306,0.005458144981300798,0.10916289962601596,0.1
sim_par_4-p-10,50,50,100,0.75,87,0.005068302154541016,one_over_p,nrm,V,nrm_V,rbf,0.7213931488518088,0.003808853883852361,0.07617707767704722,0.1
sim_par_4-p-10,50,50,100,0.75,87,0.00468897819519043,one_over_p,ipr,U,ipr_U,rbf,0.6884943628642124,0.005458144981300798,0.10916289962601596,0.1
sim_par_4-p-10,50,50,100,0.75,87,0.004621267318725586,one_over_p,ipr,V,ipr_V,rbf,0.6585403819164352,0.003808853883852361,0.07617707767704722,0.1
sim_par_4-p-10,50,50,100,0.75,87,0.09312629699707031,numerical,ipr,U,ipr_U,rbf,0.6853800116840434,0.0048496858250883,0.096993716501766,0.035521559808382966
sim_par_4-p-10,50,50,100,0.75,87,0.06568431854248047,grid,ipr,U,ipr_U,rbf,0.6854237553980675,0.0048553020720696885,0.09710604144139376,0.03032316322339598
sim_par_4-p-10,50,50,100,0.75,87,3.1546237468719482,bootstrap_var,ipr,U,ipr_U,rbf,0.6871439899976217,0.005154748087835999,0.10309496175671996,0.0791548954024715
sim_par_4-p-10,50,50,100,0.75,87,3.073244333267212,bootstrap_mse,ipr,U,ipr_U,rbf,0.6857565248647148,0.004907035868158267,0.09814071736316533,0.05327274410815749
sim_par_4-p-10,50,50,100,0.75,87,0.06480765342712402,distance,ipr,U,ipr_U,rbf,0.686094526714854,0.004939843740806971,0.0987968748161394,0.01569592008715881
sim_par_4-p-10,50,50,100,0.75,87,0.0629580020904541,distance,ipr,V,ipr_V,rbf,0.6779164685837111,0.004530053204665045,0.0906010640933009,0.008474046663184315
sim_par_4-p-10,50,50,100,0.75,87,0.0526280403137207,numerical,ipr,V,ipr_V,rbf,0.6185018110094985,0.002873237983118539,0.05746475966237078,0.2
sim_par_4-p-10,50,50,100,0.75,87,0.06323552131652832,grid,ipr,V,ipr_V,rbf,0.6637839314735254,0.003899701023461705,0.0779940204692341,0.0791548954024715
sim_par_4-p-10,50,50,100,0.75,87,2.967522382736206,bootstrap_var,ipr,V,ipr_V,rbf,0.6637839314735254,0.003899701023461705,0.0779940204692341,0.0791548954024715
sim_par_4-p-10,50,50,100,0.75,87,3.0498552322387695,bootstrap_mse,ipr,V,ipr_V,rbf,0.6637839314735254,0.003899701023461705,0.0779940204692341,0.0791548954024715
sim_par_4-p-10,100,100,200,0.75,87,0.009871721267700195,one_over_p,nrm,U,nrm_U,rbf,0.7900973932025036,0.002053875775899306,0.08215503103597223,0.1
sim_par_4-p-10,100,100,200,0.75,87,0.008991003036499023,one_over_p,nrm,V,nrm_V,rbf,0.7974351918218933,0.0017266483583185301,0.0690659343327412,0.1
sim_par_4-p-10,100,100,200,0.75,87,0.008879899978637695,one_over_p,ipr,U,ipr_U,rbf,0.7893462852057461,0.002053875775899306,0.08215503103597223,0.1
sim_par_4-p-10,100,100,200,0.75,87,0.009157419204711914,one_over_p,ipr,V,ipr_V,rbf,0.7656865166479182,0.0017266483583185301,0.0690659343327412,0.1
sim_par_4-p-10,100,100,200,0.75,87,0.17083477973937988,numerical,ipr,U,ipr_U,rbf,0.799974642257981,0.0019515313169630258,0.07806125267852103,0.053336807992024615
sim_par_4-p-10,100,100,200,0.75,87,0.11686420440673828,grid,ipr,U,ipr_U,rbf,0.7992383832709443,0.001951914912364061,0.07807659649456243,0.05580246138541886
sim_par_4-p-10,100,100,200,0.75,87,5.8767242431640625,bootstrap_var,ipr,U,ipr_U,rbf,0.7992383832709443,0.001951914912364061,0.07807659649456243,0.05580246138541886
sim_par_4-p-10,100,100,200,0.75,87,5.657296895980835,bootstrap_mse,ipr,U,ipr_U,rbf,0.7992383832709443,0.001951914912364061,0.07807659649456243,0.05580246138541886
sim_par_4-p-10,100,100,200,0.75,87,0.14136672019958496,distance,ipr,U,ipr_U,rbf,0.8178785944891507,0.0021451968207672457,0.08580787283068983,0.008415185557147724
sim_par_4-p-10,100,100,200,0.75,87,0.1367015838623047,distance,ipr,V,ipr_V,rbf,0.8104584536411755,0.0020412394756998448,0.08164957902799379,0.008415185557147724
sim_par_4-p-10,100,100,200,0.75,87,0.07805180549621582,numerical,ipr,V,ipr_V,rbf,0.7204977921727764,0.0015785867523451496,0.06314347009380598,0.2
sim_par_4-p-10,100,100,200,0.75,87,0.13895511627197266,grid,ipr,V,ipr_V,rbf,0.7704106205932857,0.0017313626811826625,0.0692545072473065,0.08891586467474925
sim_par_4-p-10,100,100,200,0.75,87,6.380574703216553,bootstrap_var,ipr,V,ipr_V,rbf,0.7704106205932857,0.0017313626811826625,0.0692545072473065,0.08891586467474925
sim_par_4-p-10,100,100,200,0.75,87,6.500453472137451,bootstrap_mse,ipr,V,ipr_V,rbf,0.7851708622517366,0.0017677209393298543,0.07070883757319417,0.05580246138541886
sim_par_4-p-10,150,150,300,0.75,87,0.01645946502685547,one_over_p,nrm,U,nrm_U,rbf,0.7693195621982429,0.0014273366622274493,0.08564019973364696,0.1
sim_par_4-p-10,150,150,300,0.75,87,0.01675891876220703,one_over_p,nrm,V,nrm_V,rbf,0.775766362602959,0.001265900030386642,0.07595400182319852,0.1
sim_par_4-p-10,150,150,300,0.75,87,0.01937103271484375,one_over_p,ipr,U,ipr_U,rbf,0.7718164817970166,0.0014273366622274493,0.08564019973364696,0.1
sim_par_4-p-10,150,150,300,0.75,87,0.019341468811035156,one_over_p,ipr,V,ipr_V,rbf,0.7562073021256484,0.001265900030386642,0.07595400182319852,0.1
