sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_4-p-10,50,50,100,0.25,87,0.01006937026977539,one_over_p,nrm,U,nrm_U,rbf,0.13622831367834357,0.005941420406541595,0.11882840813083188,0.1
sim_par_4-p-10,50,50,100,0.25,87,0.004887104034423828,one_over_p,nrm,V,nrm_V,rbf,0.37590521364828167,0.004146097670286213,0.08292195340572427,0.1
sim_par_4-p-10,50,50,100,0.25,87,0.00497126579284668,one_over_p,ipr,U,ipr_U,rbf,0.19041705254263108,0.005941420406541595,0.11882840813083188,0.1
sim_par_4-p-10,50,50,100,0.25,87,0.005045175552368164,one_over_p,ipr,V,ipr_V,rbf,0.2424656130028527,0.004146097670286213,0.08292195340572427,0.1
sim_par_4-p-10,50,50,100,0.25,87,0.08409690856933594,numerical,ipr,U,ipr_U,rbf,0.214107070183653,0.005116867030538488,0.10233734061076975,0.02168627755864826
sim_par_4-p-10,50,50,100,0.25,87,0.0663292407989502,grid,ipr,U,ipr_U,rbf,0.2141646241087411,0.005116871872234793,0.10233743744469587,0.021533038478796215
sim_par_4-p-10,50,50,100,0.25,87,2.9256527423858643,bootstrap_var,ipr,U,ipr_U,rbf,0.19572516441096183,0.005607175772737908,0.11214351545475816,0.0791548954024715
sim_par_4-p-10,50,50,100,0.25,87,2.996699094772339,bootstrap_mse,ipr,U,ipr_U,rbf,0.2192361110936497,0.005156142648411983,0.10312285296823966,0.008474046663184315
sim_par_4-p-10,50,50,100,0.25,87,0.06188154220581055,distance,ipr,U,ipr_U,rbf,0.19572516441096183,0.005607175772737908,0.11214351545475816,0.0791548954024715
sim_par_4-p-10,50,50,100,0.25,87,0.06008577346801758,distance,ipr,V,ipr_V,rbf,0.2340456563042373,0.004646587442963829,0.09293174885927658,0.008474046663184315
sim_par_4-p-10,50,50,100,0.25,87,0.04970693588256836,numerical,ipr,V,ipr_V,rbf,0.29888255263333735,0.0030289628902531104,0.06057925780506221,0.2
sim_par_4-p-10,50,50,100,0.25,87,0.05924654006958008,grid,ipr,V,ipr_V,rbf,0.2363551891476185,0.0042419743364908715,0.08483948672981742,0.0791548954024715
sim_par_4-p-10,50,50,100,0.25,87,2.852581262588501,bootstrap_var,ipr,V,ipr_V,rbf,0.2363551891476185,0.0042419743364908715,0.08483948672981742,0.0791548954024715
sim_par_4-p-10,50,50,100,0.25,87,2.917181968688965,bootstrap_mse,ipr,V,ipr_V,rbf,0.2363551891476185,0.0042419743364908715,0.08483948672981742,0.0791548954024715
sim_par_4-p-10,100,100,200,0.25,87,0.008361577987670898,one_over_p,nrm,U,nrm_U,rbf,0.25123339845266524,0.002242215732400103,0.08968862929600412,0.1
sim_par_4-p-10,100,100,200,0.25,87,0.007117509841918945,one_over_p,nrm,V,nrm_V,rbf,0.3483667599183001,0.0018849816326644408,0.07539926530657763,0.1
sim_par_4-p-10,100,100,200,0.25,87,0.007804393768310547,one_over_p,ipr,U,ipr_U,rbf,0.2576819643397894,0.002242215732400103,0.08968862929600412,0.1
sim_par_4-p-10,100,100,200,0.25,87,0.007810115814208984,one_over_p,ipr,V,ipr_V,rbf,0.27821148050074773,0.0018849816326644408,0.07539926530657763,0.1
sim_par_4-p-10,100,100,200,0.25,87,0.15094900131225586,numerical,ipr,U,ipr_U,rbf,0.2762458517386515,0.0020247393848880435,0.08098957539552173,0.034496141084464804
