sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_6,50,50,100,0.75,0,0.009736776351928711,one_over_p,nrm,U,nrm_type,rbf,0.7965398954175609,0.005481350820424284,0.10962701640848568,0.2
sim_par_6,50,50,100,0.75,0,0.0044977664947509766,one_over_p,nrm,V,nrm_type,rbf,0.8061360774277968,0.004236342944900068,0.08472685889800136,0.2
sim_par_6,50,50,100,0.75,0,0.004458904266357422,one_over_p,ipr,U,ipr_type,rbf,0.7960288497474319,0.005481350820424284,0.10962701640848568,0.2
sim_par_6,50,50,100,0.75,0,0.004410505294799805,one_over_p,ipr,V,ipr_type,rbf,0.7587244295658705,0.004236342944900068,0.08472685889800136,0.2
sim_par_6,50,50,100,0.75,0,0.07763004302978516,numerical,ipr,U,ipr_type,rbf,0.804742180167664,0.005452906300699879,0.10905812601399757,0.14892087604445114
sim_par_6,50,50,100,0.75,0,0.06120800971984863,grid,ipr,U,ipr_type,rbf,0.8062266684609214,0.005454068155932928,0.10908136311865856,0.1405095046483713
sim_par_6,50,50,100,0.75,0,2.7915093898773193,bootstrap_var,ipr,U,ipr_type,rbf,0.8221261023173904,0.005841752524721251,0.11683505049442502,0.0482598265542808
sim_par_6,50,50,100,0.75,0,2.8253610134124756,bootstrap_mse,ipr,U,ipr_type,rbf,0.7943504626905121,0.005491427144733462,0.10982854289466924,0.21028501261320523
sim_par_6,50,50,100,0.75,0,0.06145596504211426,distance,ipr,U,ipr_type,rbf,0.8221261023173904,0.005841752524721251,0.11683505049442502,0.0482598265542808
sim_par_6,50,50,100,0.75,0,0.059970855712890625,distance,ipr,V,ipr_type,rbf,0.8134214769466845,0.0060943405089433425,0.12188681017886684,0.012151305761729554
sim_par_6,100,100,200,0.75,0,0.007714033126831055,one_over_p,nrm,U,nrm_type,rbf,0.7012881876421383,0.004033486559972624,0.16133946239890495,0.2
