sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_4,50,50,100,0.75,0,0.007741212844848633,one_over_p,nrm,U,nrm_U,laplacian,0.7069186258157112,0.005669462021804673,0.11338924043609344,0.2
sim_par_4,50,50,100,0.75,0,0.003571033477783203,one_over_p,nrm,V,nrm_V,laplacian,0.7339748676990936,0.004158935041958064,0.08317870083916128,0.2
sim_par_4,50,50,100,0.75,0,0.0036058425903320312,one_over_p,ipr,U,ipr_U,laplacian,0.7164847914830892,0.005669462021804673,0.11338924043609344,0.2
sim_par_4,50,50,100,0.75,0,0.0030159950256347656,one_over_p,ipr,V,ipr_V,laplacian,0.6858043393148672,0.004158935041958064,0.08317870083916128,0.2
sim_par_4,50,50,100,0.75,0,0.03156757354736328,numerical,ipr,U,ipr_U,laplacian,0.6984347402182108,0.00544350036809134,0.1088700073618268,0.4
sim_par_4,50,50,100,0.75,0,0.04817509651184082,grid,ipr,U,ipr_U,laplacian,0.7000156132719584,0.005448770131601753,0.10897540263203506,0.382733464428917
sim_par_4,50,50,100,0.75,0,2.2537596225738525,bootstrap_var,ipr,U,ipr_U,laplacian,0.7000156132719584,0.005448770131601753,0.10897540263203506,0.382733464428917
sim_par_4,50,50,100,0.75,0,2.3780813217163086,bootstrap_mse,ipr,U,ipr_U,laplacian,0.7178183021959764,0.005706009041475714,0.11412018082951428,0.18485418024337993
sim_par_4,50,50,100,0.75,0,0.049211978912353516,distance,ipr,U,ipr_U,laplacian,0.7229401484368799,0.005886358160875693,0.11772716321751386,0.12591489465140474
sim_par_4,50,50,100,0.75,0,0.04969167709350586,distance,ipr,V,ipr_V,laplacian,0.7151427537098186,0.005517672955380279,0.11035345910760556,0.012224477147180095
sim_par_4,50,50,100,0.75,0,0.025257587432861328,numerical,ipr,V,ipr_V,laplacian,0.6474715574483657,0.0029912832588026564,0.059825665176053124,0.4
sim_par_4,50,50,100,0.75,0,0.05246710777282715,grid,ipr,V,ipr_V,laplacian,0.6509883481072726,0.003089564196389537,0.061791283927790736,0.382733464428917
sim_par_4,50,50,100,0.75,0,2.3374056816101074,bootstrap_var,ipr,V,ipr_V,laplacian,0.6509883481072726,0.003089564196389537,0.061791283927790736,0.382733464428917
sim_par_4,50,50,100,0.75,0,2.5387823581695557,bootstrap_mse,ipr,V,ipr_V,laplacian,0.6509883481072726,0.003089564196389537,0.061791283927790736,0.382733464428917
sim_par_4,100,100,200,0.75,0,0.007488727569580078,one_over_p,nrm,U,nrm_U,laplacian,0.7037480495558726,0.003486549206035384,0.13946196824141535,0.2
sim_par_4,100,100,200,0.75,0,0.006934404373168945,one_over_p,nrm,V,nrm_V,laplacian,0.7197535040918459,0.002921456997321303,0.11685827989285212,0.2
sim_par_4,100,100,200,0.75,0,0.00674748420715332,one_over_p,ipr,U,ipr_U,laplacian,0.7088942999262845,0.003486549206035384,0.13946196824141535,0.2
sim_par_4,100,100,200,0.75,0,0.006821632385253906,one_over_p,ipr,V,ipr_V,laplacian,0.6913032958161319,0.002921456997321303,0.11685827989285212,0.2
sim_par_4,100,100,200,0.75,0,0.11026525497436523,numerical,ipr,U,ipr_U,laplacian,0.7093761551917691,0.0034341552074923357,0.13736620829969343,0.09594546740517178
sim_par_4,100,100,200,0.75,0,0.10596561431884766,grid,ipr,U,ipr_U,laplacian,0.7096913671966374,0.0034360232177733717,0.13744092871093486,0.07829726982344162
sim_par_4,100,100,200,0.75,0,4.5930798053741455,bootstrap_var,ipr,U,ipr_U,laplacian,0.7104653896804057,0.003449350298644255,0.1379740119457702,0.047186518934536056
sim_par_4,100,100,200,0.75,0,4.559360027313232,bootstrap_mse,ipr,U,ipr_U,laplacian,0.7104653896804057,0.003449350298644255,0.1379740119457702,0.047186518934536056
sim_par_4,100,100,200,0.75,0,0.10076904296875,distance,ipr,U,ipr_U,laplacian,0.7089708749805964,0.003441150309031117,0.13764601236124469,0.13185306450939824
sim_par_4,100,100,200,0.75,0,0.1000831127166748,distance,ipr,V,ipr_V,laplacian,0.7028224983700943,0.003191841424706767,0.12767365698827068,0.012817109394489974
sim_par_4,100,100,200,0.75,0,0.1020803451538086,numerical,ipr,V,ipr_V,laplacian,0.677017901263246,0.002639207882172951,0.10556831528691804,0.4
sim_par_4,100,100,200,0.75,0,0.0961003303527832,grid,ipr,V,ipr_V,laplacian,0.6775732537134356,0.0026508334458918204,0.10603333783567281,0.3937658571390952
sim_par_4,100,100,200,0.75,0,4.415503978729248,bootstrap_var,ipr,V,ipr_V,laplacian,0.6775732537134356,0.0026508334458918204,0.10603333783567281,0.3937658571390952
sim_par_4,100,100,200,0.75,0,4.588364839553833,bootstrap_mse,ipr,V,ipr_V,laplacian,0.7003886834309994,0.003123168667219346,0.12492674668877383,0.047186518934536056
sim_par_4,150,150,300,0.75,0,0.0112457275390625,one_over_p,nrm,U,nrm_U,laplacian,0.6896114685076979,0.0018950411982393267,0.1137024718943596,0.2
sim_par_4,150,150,300,0.75,0,0.011193037033081055,one_over_p,nrm,V,nrm_V,laplacian,0.7003574728012001,0.0017014934217910761,0.10208960530746457,0.2
sim_par_4,150,150,300,0.75,0,0.010991811752319336,one_over_p,ipr,U,ipr_U,laplacian,0.6905401952211232,0.0018950411982393267,0.1137024718943596,0.2
sim_par_4,150,150,300,0.75,0,0.011258602142333984,one_over_p,ipr,V,ipr_V,laplacian,0.6805249629494678,0.0017014934217910761,0.10208960530746457,0.2
sim_par_4,150,150,300,0.75,0,0.17680621147155762,numerical,ipr,U,ipr_U,laplacian,0.6891462709014387,0.0018825636395579338,0.11295381837347603,0.13024325353620053
sim_par_4,150,150,300,0.75,0,0.19019246101379395,grid,ipr,U,ipr_U,laplacian,0.6890717919531633,0.0018826145647334596,0.11295687388400757,0.12601972409018855
sim_par_4,150,150,300,0.75,0,8.669950246810913,bootstrap_var,ipr,U,ipr_U,laplacian,0.6890717919531633,0.0018826145647334596,0.11295687388400757,0.12601972409018855
sim_par_4,150,150,300,0.75,0,9.084927320480347,bootstrap_mse,ipr,U,ipr_U,laplacian,0.6879861987801373,0.001905999740663691,0.11435998443982145,0.04547362710279175
sim_par_4,150,150,300,0.75,0,0.18315768241882324,distance,ipr,U,ipr_U,laplacian,0.6890717919531633,0.0018826145647334596,0.11295687388400757,0.12601972409018855
sim_par_4,150,150,300,0.75,0,0.18398141860961914,distance,ipr,V,ipr_V,laplacian,0.6829087732854543,0.0018316495598538647,0.10989897359123188,0.012714089983135278
sim_par_4,150,150,300,0.75,0,0.08774876594543457,numerical,ipr,V,ipr_V,laplacian,0.6746551544404973,0.001624426034367528,0.09746556206205167,0.4
sim_par_4,150,150,300,0.75,0,0.1902601718902588,grid,ipr,V,ipr_V,laplacian,0.6761535557385414,0.001640988910790995,0.0984593346474597,0.36525905112688206
sim_par_4,150,150,300,0.75,0,8.941457509994507,bootstrap_var,ipr,V,ipr_V,laplacian,0.6824444793550658,0.0017955843657588364,0.10773506194553019,0.04547362710279175
sim_par_4,150,150,300,0.75,0,9.344733715057373,bootstrap_mse,ipr,V,ipr_V,laplacian,0.6761535557385414,0.001640988910790995,0.0984593346474597,0.36525905112688206
sim_par_4,200,200,400,0.75,0,0.01865410804748535,one_over_p,nrm,U,nrm_U,laplacian,0.6894083429352608,0.0013918539529321613,0.11134831623457289,0.2
sim_par_4,200,200,400,0.75,0,0.020551681518554688,one_over_p,nrm,V,nrm_V,laplacian,0.6976299130627854,0.0012839558862732048,0.10271647090185637,0.2
sim_par_4,200,200,400,0.75,0,0.019270658493041992,one_over_p,ipr,U,ipr_U,laplacian,0.6912321929685331,0.0013918539529321613,0.11134831623457289,0.2
sim_par_4,200,200,400,0.75,0,0.01796245574951172,one_over_p,ipr,V,ipr_V,laplacian,0.6837380831087998,0.0012839558862732048,0.10271647090185637,0.2
sim_par_4,200,200,400,0.75,0,0.23695683479309082,numerical,ipr,U,ipr_U,laplacian,0.6908149704021161,0.0013911904814748004,0.11129523851798402,0.1810317591015259
sim_par_4,200,200,400,0.75,0,0.3190891742706299,grid,ipr,U,ipr_U,laplacian,0.6907221875551827,0.001391224833524743,0.11129798668197945,0.1767740655439784
sim_par_4,200,200,400,0.75,0,13.936817407608032,bootstrap_var,ipr,U,ipr_U,laplacian,0.6950143855630186,0.0014421891759496194,0.11537513407596954,0.3625816576506805
sim_par_4,200,200,400,0.75,0,15.850409030914307,bootstrap_mse,ipr,U,ipr_U,laplacian,0.6880795147271457,0.0014319152392403677,0.11455321913922942,0.046087941661789665
sim_par_4,200,200,400,0.75,0,0.3577752113342285,distance,ipr,U,ipr_U,laplacian,0.6907221875551827,0.001391224833524743,0.11129798668197945,0.1767740655439784
sim_par_4,200,200,400,0.75,0,0.3562967777252197,distance,ipr,V,ipr_V,laplacian,0.6838500661761056,0.001399994216302514,0.11199953730420112,0.013128929735811876
sim_par_4,200,200,400,0.75,0,0.21780920028686523,numerical,ipr,V,ipr_V,laplacian,0.6804541410929403,0.0012398829199444026,0.0991906335955522,0.4
sim_par_4,200,200,400,0.75,0,0.36379098892211914,grid,ipr,V,ipr_V,laplacian,0.6814381346246979,0.001247475230344576,0.09979801842756607,0.3625816576506805
sim_par_4,200,200,400,0.75,0,15.942681312561035,bootstrap_var,ipr,V,ipr_V,laplacian,0.6814381346246979,0.001247475230344576,0.09979801842756607,0.3625816576506805
sim_par_4,200,200,400,0.75,0,16.151978731155396,bootstrap_mse,ipr,V,ipr_V,laplacian,0.6838576628290567,0.0012919287133619406,0.10335429706895524,0.1767740655439784
sim_par_4,250,250,500,0.75,0,0.030892610549926758,one_over_p,nrm,U,nrm_U,laplacian,0.7066107448464425,0.0011704494717771153,0.11704494717771152,0.2
sim_par_4,250,250,500,0.75,0,0.030024290084838867,one_over_p,nrm,V,nrm_V,laplacian,0.7128348977129861,0.001094177528097927,0.10941775280979268,0.2
sim_par_4,250,250,500,0.75,0,0.031007766723632812,one_over_p,ipr,U,ipr_U,laplacian,0.7071503173861922,0.0011704494717771153,0.11704494717771152,0.2
sim_par_4,250,250,500,0.75,0,0.03053593635559082,one_over_p,ipr,V,ipr_V,laplacian,0.7004160879555248,0.001094177528097927,0.10941775280979268,0.2
