sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_5,50,50,100,0.75,0,0.0077610015869140625,one_over_p,nrm,U,nrm_U,laplacian,0.6587193618306538,0.020735782551007085,0.4147156510201417,0.2
sim_par_5,50,50,100,0.75,0,0.004208564758300781,one_over_p,nrm,V,nrm_V,laplacian,0.7422316977641563,0.008640555692586545,0.1728111138517309,0.2
sim_par_5,50,50,100,0.75,0,0.002679109573364258,one_over_p,ipr,U,ipr_U,laplacian,0.6907002768585824,0.020735782551007085,0.4147156510201417,0.2
sim_par_5,50,50,100,0.75,0,0.003737211227416992,one_over_p,ipr,V,ipr_V,laplacian,0.6240599521068657,0.008640555692586545,0.1728111138517309,0.2
sim_par_5,50,50,100,0.75,0,0.03828787803649902,numerical,ipr,U,ipr_U,laplacian,0.7006501194289378,0.020705162379465847,0.41410324758931694,0.162472182224223
sim_par_5,50,50,100,0.75,0,0.04704165458679199,grid,ipr,U,ipr_U,laplacian,0.7047412861556738,0.02071054991072337,0.4142109982144674,0.14691384407232605
sim_par_5,50,50,100,0.75,0,2.21745228767395,bootstrap_var,ipr,U,ipr_U,laplacian,0.630661996559235,0.022082214271433125,0.44164428542866246,0.4209246240781943
sim_par_5,50,50,100,0.75,0,2.311685085296631,bootstrap_mse,ipr,U,ipr_U,laplacian,0.630661996559235,0.022082214271433125,0.44164428542866246,0.4209246240781943
sim_par_5,50,50,100,0.75,0,0.04846525192260742,distance,ipr,U,ipr_U,laplacian,0.7047412861556738,0.02071054991072337,0.4142109982144674,0.14691384407232605
sim_par_5,50,50,100,0.75,0,0.04845452308654785,distance,ipr,V,ipr_V,laplacian,0.6860005779426136,0.012751252402485511,0.2550250480497102,0.014361628320674958
sim_par_5,50,50,100,0.75,0,0.025151491165161133,numerical,ipr,V,ipr_V,laplacian,0.5663458698361946,0.005057440545094123,0.10114881090188246,0.4
sim_par_5,50,50,100,0.75,0,0.0487065315246582,grid,ipr,V,ipr_V,laplacian,0.5613062955381365,0.004746499321771114,0.09492998643542226,0.4209246240781943
sim_par_5,50,50,100,0.75,0,2.2792229652404785,bootstrap_var,ipr,V,ipr_V,laplacian,0.5613062955381365,0.004746499321771114,0.09492998643542226,0.4209246240781943
sim_par_5,50,50,100,0.75,0,2.441749334335327,bootstrap_mse,ipr,V,ipr_V,laplacian,0.5613062955381365,0.004746499321771114,0.09492998643542226,0.4209246240781943
sim_par_5,100,100,200,0.75,0,0.007367134094238281,one_over_p,nrm,U,nrm_U,laplacian,0.6557073575902892,0.013872650657524261,0.5549060263009704,0.2
sim_par_5,100,100,200,0.75,0,0.006479024887084961,one_over_p,nrm,V,nrm_V,laplacian,0.7168715598839526,0.00767354940122841,0.30694197604913637,0.2
sim_par_5,100,100,200,0.75,0,0.0062274932861328125,one_over_p,ipr,U,ipr_U,laplacian,0.6748481075231891,0.013872650657524261,0.5549060263009704,0.2
sim_par_5,100,100,200,0.75,0,0.006341695785522461,one_over_p,ipr,V,ipr_V,laplacian,0.630299474840897,0.00767354940122841,0.30694197604913637,0.2
sim_par_5,100,100,200,0.75,0,0.04905080795288086,numerical,ipr,U,ipr_U,laplacian,0.6950233192030693,0.01311642579828016,0.5246570319312064,1e-05
