sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_1,150,150,100,0.75,0,0.014144420623779297,one_over_p,nrm,U,nrm_U,laplacian,0.653344484807815,0.003593393032027973,0.15400255851548456,0.2
sim_par_1,150,150,100,0.75,0,0.0076448917388916016,one_over_p,nrm,V,nrm_V,laplacian,0.6858390188123065,0.0032469441880515096,0.13915475091649326,0.2
sim_par_1,150,150,100,0.75,0,0.007997751235961914,one_over_p,ipr,U,ipr_U,laplacian,0.6625837933145398,0.003593393032027973,0.15400255851548456,0.2
sim_par_1,150,150,100,0.75,0,0.006757974624633789,one_over_p,ipr,V,ipr_V,laplacian,0.6547531108226816,0.0032469441880515096,0.13915475091649326,0.2
sim_par_1,150,150,100,0.75,0,0.07002878189086914,numerical,ipr,U,ipr_U,laplacian,0.651086275635557,0.0033576211348262906,0.14389804863541245,0.4
sim_par_1,150,150,100,0.75,0,0.10150313377380371,grid,ipr,U,ipr_U,laplacian,0.6539508609722379,0.003389112842011031,0.14524769322904418,0.35027684767002215
sim_par_1,150,150,100,0.75,0,4.65151309967041,bootstrap_var,ipr,U,ipr_U,laplacian,0.6539508609722379,0.003389112842011031,0.14524769322904418,0.35027684767002215
sim_par_1,150,150,100,0.75,0,4.954911947250366,bootstrap_mse,ipr,U,ipr_U,laplacian,0.6539508609722379,0.003389112842011031,0.14524769322904418,0.35027684767002215
sim_par_1,150,150,100,0.75,0,0.12096691131591797,distance,ipr,U,ipr_U,laplacian,0.664382764356231,0.0036646585901776146,0.15705679672189776,0.16846977454051473
sim_par_1,150,150,100,0.75,0,0.10519194602966309,distance,ipr,V,ipr_V,laplacian,0.6690250795406033,0.004039921274399976,0.1731394831885704,0.012514828733239686
sim_par_1,150,150,100,0.75,0,0.05373787879943848,numerical,ipr,V,ipr_V,laplacian,0.6363909514370201,0.0027272323168407073,0.11688138500745889,0.4
sim_par_1,150,150,100,0.75,0,0.10229253768920898,grid,ipr,V,ipr_V,laplacian,0.6412926667379828,0.002845788527727594,0.12196236547403974,0.35027684767002215
sim_par_1,150,150,100,0.75,0,4.459707498550415,bootstrap_var,ipr,V,ipr_V,laplacian,0.6412926667379828,0.002845788527727594,0.12196236547403974,0.35027684767002215
sim_par_1,150,150,100,0.75,0,4.519070625305176,bootstrap_mse,ipr,V,ipr_V,laplacian,0.6412926667379828,0.002845788527727594,0.12196236547403974,0.35027684767002215
sim_par_1,150,150,200,0.75,0,0.009851455688476562,one_over_p,nrm,U,nrm_U,laplacian,0.6905241674732393,0.002497594431075726,0.13623242351322143,0.2
sim_par_1,150,150,200,0.75,0,0.010190010070800781,one_over_p,nrm,V,nrm_V,laplacian,0.7061572598652699,0.0022425055976227288,0.12231848714305793,0.2
sim_par_1,150,150,200,0.75,0,0.010150909423828125,one_over_p,ipr,U,ipr_U,laplacian,0.6971080565167584,0.002497594431075726,0.13623242351322143,0.2
sim_par_1,150,150,200,0.75,0,0.009927749633789062,one_over_p,ipr,V,ipr_V,laplacian,0.6867483925576074,0.0022425055976227288,0.12231848714305793,0.2
sim_par_1,150,150,200,0.75,0,0.145751953125,numerical,ipr,U,ipr_U,laplacian,0.6967105378412938,0.002481909878551938,0.13537690246646933,0.1327750800628131
sim_par_1,150,150,200,0.75,0,0.15992426872253418,grid,ipr,U,ipr_U,laplacian,0.6967083650655005,0.0024820883527945825,0.13538663742515905,0.12601972409018855
sim_par_1,150,150,200,0.75,0,6.9978928565979,bootstrap_var,ipr,U,ipr_U,laplacian,0.6998592181830406,0.002632496059845388,0.1435906941733848,0.36525905112688206
sim_par_1,150,150,200,0.75,0,7.348216772079468,bootstrap_mse,ipr,U,ipr_U,laplacian,0.6974131394768577,0.0025166550630441667,0.13727209434786364,0.04547362710279175
sim_par_1,150,150,200,0.75,0,0.15778207778930664,distance,ipr,U,ipr_U,laplacian,0.6969269214845528,0.002489921445372081,0.13581389702029534,0.1800938838005248
sim_par_1,150,150,200,0.75,0,0.170546293258667,distance,ipr,V,ipr_V,laplacian,0.6930393636343635,0.002421890899319969,0.1321031399629074,0.012714089983135278
sim_par_1,150,150,200,0.75,0,0.07975125312805176,numerical,ipr,V,ipr_V,laplacian,0.6794697588104474,0.0021403320359349746,0.11674538377827133,0.4
sim_par_1,150,150,200,0.75,0,0.16266679763793945,grid,ipr,V,ipr_V,laplacian,0.6811026103847614,0.0021622513945677847,0.1179409851582428,0.36525905112688206
sim_par_1,150,150,200,0.75,0,7.1969006061553955,bootstrap_var,ipr,V,ipr_V,laplacian,0.6811026103847614,0.0021622513945677847,0.1179409851582428,0.36525905112688206
sim_par_1,150,150,200,0.75,0,7.633413553237915,bootstrap_mse,ipr,V,ipr_V,laplacian,0.6811026103847614,0.0021622513945677847,0.1179409851582428,0.36525905112688206
sim_par_1,150,150,300,0.75,0,0.014318227767944336,one_over_p,nrm,U,nrm_U,laplacian,0.6896114685076979,0.0018950411982393267,0.1137024718943596,0.2
sim_par_1,150,150,300,0.75,0,0.013988256454467773,one_over_p,nrm,V,nrm_V,laplacian,0.7003574728012001,0.0017014934217910761,0.10208960530746457,0.2
sim_par_1,150,150,300,0.75,0,0.014534711837768555,one_over_p,ipr,U,ipr_U,laplacian,0.6905401952211232,0.0018950411982393267,0.1137024718943596,0.2
sim_par_1,150,150,300,0.75,0,0.014369010925292969,one_over_p,ipr,V,ipr_V,laplacian,0.6805249629494678,0.0017014934217910761,0.10208960530746457,0.2
sim_par_1,150,150,300,0.75,0,0.2138216495513916,numerical,ipr,U,ipr_U,laplacian,0.6891462709014387,0.0018825636395579338,0.11295381837347603,0.13024325353620053
sim_par_1,150,150,300,0.75,0,0.232863187789917,grid,ipr,U,ipr_U,laplacian,0.6890717919531633,0.0018826145647334596,0.11295687388400757,0.12601972409018855
sim_par_1,150,150,300,0.75,0,12.264760971069336,bootstrap_var,ipr,U,ipr_U,laplacian,0.6890717919531633,0.0018826145647334596,0.11295687388400757,0.12601972409018855
sim_par_1,150,150,300,0.75,0,10.234172821044922,bootstrap_mse,ipr,U,ipr_U,laplacian,0.6879861987801373,0.001905999740663691,0.11435998443982145,0.04547362710279175
sim_par_1,150,150,300,0.75,0,0.23071908950805664,distance,ipr,U,ipr_U,laplacian,0.6890717919531633,0.0018826145647334596,0.11295687388400757,0.12601972409018855
sim_par_1,150,150,300,0.75,0,0.22385048866271973,distance,ipr,V,ipr_V,laplacian,0.6829087732854543,0.0018316495598538647,0.10989897359123188,0.012714089983135278
sim_par_1,150,150,300,0.75,0,0.11489415168762207,numerical,ipr,V,ipr_V,laplacian,0.6746551544404973,0.001624426034367528,0.09746556206205167,0.4
sim_par_1,150,150,300,0.75,0,0.22653555870056152,grid,ipr,V,ipr_V,laplacian,0.6761535557385414,0.001640988910790995,0.0984593346474597,0.36525905112688206
sim_par_1,150,150,300,0.75,0,9.977978706359863,bootstrap_var,ipr,V,ipr_V,laplacian,0.6824444793550658,0.0017955843657588364,0.10773506194553019,0.04547362710279175
sim_par_1,150,150,300,0.75,0,11.066099166870117,bootstrap_mse,ipr,V,ipr_V,laplacian,0.6761535557385414,0.001640988910790995,0.0984593346474597,0.36525905112688206
sim_par_1,150,150,400,0.75,0,0.017209529876708984,one_over_p,nrm,U,nrm_U,laplacian,0.6844891619632433,0.0015465924485109346,0.0976795230638485,0.2
sim_par_1,150,150,400,0.75,0,0.016364336013793945,one_over_p,nrm,V,nrm_V,laplacian,0.6929929968332204,0.0013902172203980759,0.08780319286724689,0.2
