sim_scenario,n_plus,n_minus,n_target,pi_target,seed,time,gamma_selection_name,estimator,type,estimator_name,kernel,pi,var_n,var,gamma
sim_par_4,50,50,100,0.25,0,0.00859522819519043,one_over_p,nrm,U,nrm_type,laplacian,0.2515358148414959,0.005454070071325191,0.10908140142650381,0.2
sim_par_4,50,50,100,0.25,0,0.003851652145385742,one_over_p,nrm,V,nrm_type,laplacian,0.40566355975040713,0.004000930432850608,0.08001860865701217,0.2
sim_par_4,50,50,100,0.25,0,0.003793954849243164,one_over_p,ipr,U,ipr_type,laplacian,0.2403639590719593,0.005454070071325191,0.10908140142650381,0.2
sim_par_4,50,50,100,0.25,0,0.0040819644927978516,one_over_p,ipr,V,ipr_type,laplacian,0.2780136294623273,0.004000930432850608,0.08001860865701217,0.2
sim_par_4,50,50,100,0.25,0,0.051148414611816406,numerical,ipr,U,ipr_type,laplacian,0.23949991165110407,0.0054266808839037485,0.10853361767807497,0.2626676100365887
sim_par_4,50,50,100,0.25,0,0.05380392074584961,grid,ipr,U,ipr_type,laplacian,0.2405517289376568,0.005469586251989261,0.10939172503978521,0.18485418024337993
sim_par_4,50,50,100,0.25,0,2.4286508560180664,bootstrap_var,ipr,U,ipr_type,laplacian,0.2405517289376568,0.005469586251989261,0.10939172503978521,0.18485418024337993
sim_par_4,50,50,100,0.25,0,2.488213539123535,bootstrap_mse,ipr,U,ipr_type,laplacian,0.241204869113892,0.005568160019861613,0.11136320039723226,0.12591489465140474
sim_par_4,50,50,100,0.25,0,0.052152395248413086,distance,ipr,U,ipr_type,laplacian,0.24210769204546306,0.005973508371153202,0.11947016742306403,0.012224477147180095
sim_par_4,50,50,100,0.25,0,0.05263066291809082,distance,ipr,V,ipr_type,laplacian,0.26212906436876804,0.005099352095916639,0.10198704191833277,0.012224477147180095
sim_par_4,100,100,200,0.25,0,0.007498025894165039,one_over_p,nrm,U,nrm_type,laplacian,0.1864347425607233,0.003877652413674562,0.15510609654698249,0.2
sim_par_4,100,100,200,0.25,0,0.006539821624755859,one_over_p,nrm,V,nrm_type,laplacian,0.3110190818533994,0.0032491710593097025,0.1299668423723881,0.2
sim_par_4,100,100,200,0.25,0,0.0065152645111083984,one_over_p,ipr,U,ipr_type,laplacian,0.19619767105794356,0.003877652413674562,0.15510609654698249,0.2
sim_par_4,100,100,200,0.25,0,0.0065460205078125,one_over_p,ipr,V,ipr_type,laplacian,0.22199059073849137,0.0032491710593097025,0.1299668423723881,0.2
sim_par_4,100,100,200,0.25,0,0.06257152557373047,numerical,ipr,U,ipr_type,laplacian,0.19608217679247547,0.0038774728857543274,0.1550989154301731,0.20641828191061948
sim_par_4,100,100,200,0.25,0,0.09514474868774414,grid,ipr,U,ipr_type,laplacian,0.1964273156172034,0.003878920707635467,0.15515682830541866,0.18835323977361956
sim_par_4,100,100,200,0.25,0,4.348646402359009,bootstrap_var,ipr,U,ipr_type,laplacian,0.19511257969110157,0.003994445629293767,0.15977782517175068,0.3937658571390952
sim_par_4,100,100,200,0.25,0,4.585794448852539,bootstrap_mse,ipr,U,ipr_type,laplacian,0.1964273156172034,0.003878920707635467,0.15515682830541866,0.18835323977361956
sim_par_4,100,100,200,0.25,0,0.08913183212280273,distance,ipr,U,ipr_type,laplacian,0.19796333715772907,0.003904517008693448,0.1561806803477379,0.13185306450939824
sim_par_4,100,100,200,0.25,0,0.0889885425567627,distance,ipr,V,ipr_type,laplacian,0.21714833905735675,0.003763332597511186,0.15053330390044742,0.012817109394489974
sim_par_4,150,150,300,0.25,0,0.011601924896240234,one_over_p,nrm,U,nrm_type,laplacian,0.18687164391040834,0.0019803691128462125,0.11882214677077274,0.2
sim_par_4,150,150,300,0.25,0,0.012031793594360352,one_over_p,nrm,V,nrm_type,laplacian,0.2703226718348345,0.0017781064714354096,0.10668638828612458,0.2
sim_par_4,150,150,300,0.25,0,0.012563228607177734,one_over_p,ipr,U,ipr_type,laplacian,0.1967960899959647,0.0019803691128462125,0.11882214677077274,0.2
sim_par_4,150,150,300,0.25,0,0.012199640274047852,one_over_p,ipr,V,ipr_type,laplacian,0.21267377898113926,0.0017781064714354096,0.10668638828612458,0.2
sim_par_4,150,150,300,0.25,0,0.14878463745117188,numerical,ipr,U,ipr_type,laplacian,0.1960806636336953,0.0019783230611472597,0.11869938366883559,0.2295106206367582
sim_par_4,150,150,300,0.25,0,0.18245744705200195,grid,ipr,U,ipr_type,laplacian,0.1973388988437234,0.0019842281627451687,0.11905368976471013,0.1800938838005248
sim_par_4,150,150,300,0.25,0,8.95306134223938,bootstrap_var,ipr,U,ipr_type,laplacian,0.1937912620622707,0.0020131720100568153,0.12079032060340891,0.36525905112688206
sim_par_4,150,150,300,0.25,0,9.012083530426025,bootstrap_mse,ipr,U,ipr_type,laplacian,0.1973388988437234,0.0019842281627451687,0.11905368976471013,0.1800938838005248
sim_par_4,150,150,300,0.25,0,0.19094491004943848,distance,ipr,U,ipr_type,laplacian,0.19910591991518728,0.0020064348722913083,0.1203860923374785,0.12601972409018855
sim_par_4,150,150,300,0.25,0,0.18520069122314453,distance,ipr,V,ipr_type,laplacian,0.2123632577127555,0.002019158685749196,0.12114952114495177,0.012714089983135278
sim_par_4,200,200,400,0.25,0,0.019232749938964844,one_over_p,nrm,U,nrm_type,laplacian,0.1985990820778972,0.0015008861827336861,0.12007089461869488,0.2
sim_par_4,200,200,400,0.25,0,0.02107715606689453,one_over_p,nrm,V,nrm_type,laplacian,0.2609714941085141,0.0013845358163386,0.11076286530708798,0.2
sim_par_4,200,200,400,0.25,0,0.019820213317871094,one_over_p,ipr,U,ipr_type,laplacian,0.21042360499877116,0.0015008861827336861,0.12007089461869488,0.2
sim_par_4,200,200,400,0.25,0,0.02131819725036621,one_over_p,ipr,V,ipr_type,laplacian,0.22194179905868466,0.0013845358163386,0.11076286530708798,0.2
sim_par_4,200,200,400,0.25,0,0.25391674041748047,numerical,ipr,U,ipr_type,laplacian,0.21058853218131723,0.0015005315444248856,0.12004252355399085,0.21407768154035273
sim_par_4,200,200,400,0.25,0,0.32085490226745605,grid,ipr,U,ipr_type,laplacian,0.21016169265746903,0.001503092477450738,0.12024739819605902,0.1767740655439784
sim_par_4,200,200,400,0.25,0,14.872458934783936,bootstrap_var,ipr,U,ipr_type,laplacian,0.21257843127818093,0.0015334693173360433,0.12267754538688345,0.3625816576506805
sim_par_4,200,200,400,0.25,0,14.508981227874756,bootstrap_mse,ipr,U,ipr_type,laplacian,0.21016169265746903,0.001503092477450738,0.12024739819605902,0.1767740655439784
sim_par_4,200,200,400,0.25,0,0.3068861961364746,distance,ipr,U,ipr_type,laplacian,0.21016169265746903,0.001503092477450738,0.12024739819605902,0.1767740655439784
sim_par_4,200,200,400,0.25,0,0.30678415298461914,distance,ipr,V,ipr_type,laplacian,0.21457384465130147,0.0015303027563339316,0.12242422050671452,0.013128929735811876
sim_par_4,250,250,500,0.25,0,0.031998634338378906,one_over_p,nrm,U,nrm_type,laplacian,0.2126205710543048,0.0012542968353192307,0.12542968353192308,0.2
sim_par_4,250,250,500,0.25,0,0.03201651573181152,one_over_p,nrm,V,nrm_type,laplacian,0.26285287045046146,0.0011725610065737159,0.11725610065737159,0.2
sim_par_4,250,250,500,0.25,0,0.031980276107788086,one_over_p,ipr,U,ipr_type,laplacian,0.2200973569064545,0.0012542968353192307,0.12542968353192308,0.2
sim_par_4,250,250,500,0.25,0,0.030352115631103516,one_over_p,ipr,V,ipr_type,laplacian,0.22949976089253715,0.0011725610065737159,0.11725610065737159,0.2
sim_par_4,250,250,500,0.25,0,0.1738276481628418,numerical,ipr,U,ipr_type,laplacian,0.22009746676733177,0.0012542967356509776,0.12542967356509777,0.2000099904242917
sim_par_4,250,250,500,0.25,0,0.46813249588012695,grid,ipr,U,ipr_type,laplacian,0.21986395961662059,0.0012551992802587906,0.12551992802587905,0.1782635827233714
sim_par_4,250,250,500,0.25,0,21.775843143463135,bootstrap_var,ipr,U,ipr_type,laplacian,0.22218520251626445,0.0012849115558288757,0.12849115558288757,0.36612236068589193
sim_par_4,250,250,500,0.25,0,22.73276162147522,bootstrap_mse,ipr,U,ipr_type,laplacian,0.21986395961662059,0.0012551992802587906,0.12551992802587905,0.1782635827233714
