n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed
150,150,100.0,0.3,0.26690382967304804,0.003657633711921622,1.4630534847686487,0.0
150,150,200.0,0.3,0.29757383216073724,0.002109815171642694,1.054907585821347,0.0
150,150,300.0,0.3,0.3259403982620461,0.0015414710370950735,0.9248826222570441,0.0
150,150,400.0,0.3,0.35402582572366414,0.0012803070869540566,0.8962149608678397,0.0
150,150,500.0,0.3,0.35233394009261443,0.0011071296140155976,0.885703691212478,0.0
150,150,1000.0,0.3,0.33767002999888956,0.0007632092226006491,0.9921719893808438,0.0
150,150,1500.0,0.3,0.33685932948988195,0.0006499474788452558,1.1699054619214604,0.0
150,150,100.0,0.3,0.3310677507243816,0.004077438589815178,1.630975435926071,1.0
150,150,200.0,0.3,0.3498983135166599,0.0024377563270987198,1.21887816354936,1.0
150,150,300.0,0.3,0.34727969470834985,0.0018066535065493774,1.0839921039296265,1.0
150,150,400.0,0.3,0.33618346810530325,0.0014906280929326053,1.0434396650528237,1.0
150,150,500.0,0.3,0.3341567129225099,0.0013037721098192298,1.0430176878553838,1.0
150,150,1000.0,0.3,0.3392632325028304,0.0009289772445833192,1.2076704179583149,1.0
150,150,1500.0,0.3,0.3381289514176639,0.0008045588075557969,1.4482058536004345,1.0
150,150,100.0,0.3,0.29820972068554624,0.00396342099537921,1.585368398151684,2.0
150,150,200.0,0.3,0.3464891060690116,0.002059459751374228,1.029729875687114,2.0
150,150,300.0,0.3,0.31425769029407946,0.0014883174083063749,0.892990444983825,2.0
150,150,400.0,0.3,0.33120086493644063,0.001223970803770057,0.8567795626390399,2.0
150,150,500.0,0.3,0.334965286764925,0.0010601667128451488,0.848133370276119,2.0
150,150,1000.0,0.3,0.3196853061329375,0.0007346322186410965,0.9550218842334254,2.0
150,150,1500.0,0.3,0.3036358431378945,0.000632672550570988,1.1388105910277784,2.0
150,150,100.0,0.3,0.33203423305995283,0.0041138839197847185,1.6455535679138873,3.0
150,150,200.0,0.3,0.3210015143341291,0.00252564520314416,1.26282260157208,3.0
150,150,300.0,0.3,0.3200488136446317,0.0018867212530616954,1.1320327518370172,3.0
150,150,400.0,0.3,0.32673562123686034,0.0016453246776647627,1.151727274365334,3.0
150,150,500.0,0.3,0.3390829489293123,0.0014464813891704388,1.1571851113363512,3.0
150,150,1000.0,0.3,0.32779347895841204,0.001050350464298689,1.3654556035882957,3.0
150,150,1500.0,0.3,0.31505516807365785,0.0009251023253068811,1.665184185552386,3.0
150,150,100.0,0.3,0.33537975242815427,0.004747162558052078,1.898865023220831,4.0
150,150,200.0,0.3,0.33104139109969677,0.0028139257673634338,1.406962883681717,4.0
150,150,300.0,0.3,0.3725588665984675,0.001983416297218219,1.1900497783309312,4.0
150,150,400.0,0.3,0.36597638555779777,0.001642171636947407,1.1495201458631847,4.0
150,150,500.0,0.3,0.3758575886662711,0.0014380178839549463,1.150414307163957,4.0
150,150,1000.0,0.3,0.3433473272730281,0.001039634215887698,1.3515244806540072,4.0
150,150,1500.0,0.3,0.34270672300008836,0.0009064511047740398,1.6316119885932716,4.0
150,150,100.0,0.3,0.2623765707920504,0.004341060771708199,1.7364243086832796,5.0
150,150,200.0,0.3,0.37523884621658504,0.002099866865708448,1.049933432854224,5.0
150,150,300.0,0.3,0.350507045787544,0.0015127639326972028,0.9076583596183216,5.0
150,150,400.0,0.3,0.3419652097898795,0.0012290293760053722,0.8603205632037605,5.0
150,150,500.0,0.3,0.3274849073252919,0.0010585618774799526,0.846849501983962,5.0
150,150,1000.0,0.3,0.33027672451303847,0.0007294543095679099,0.9482906024382828,5.0
150,150,1500.0,0.3,0.3204933692440375,0.0006216531397072112,1.11897565147298,5.0
150,150,100.0,0.3,0.41092973289537504,0.004040797126318511,1.6163188505274044,6.0
150,150,200.0,0.3,0.15215619704270916,0.0019553291769457493,0.9776645884728746,6.0
150,150,300.0,0.3,0.17602575549370042,0.001546327789717053,0.9277966738302318,6.0
150,150,400.0,0.3,0.31203162194195116,0.0013717573447959528,0.960230141357167,6.0
150,150,500.0,0.3,0.30171625796927465,0.0011966273221045483,0.9573018576836387,6.0
150,150,1000.0,0.3,0.3098310270395569,0.0008509371924864676,1.1062183502324079,6.0
150,150,1500.0,0.3,0.3082966666116207,0.0007359506673432206,1.324711201217797,6.0
150,150,100.0,0.3,0.32372757584462725,0.0038336407077500544,1.5334562831000218,7.0
150,150,200.0,0.3,0.28428552305023824,0.0020895613404691236,1.044780670234562,7.0
150,150,300.0,0.3,0.2995195276544859,0.0015618288965849579,0.9370973379509747,7.0
150,150,400.0,0.3,0.2954171815443864,0.0012859254601363872,0.9001478220954711,7.0
150,150,500.0,0.3,0.289505053377429,0.0011211745383577156,0.8969396306861724,7.0
150,150,1000.0,0.3,0.2962122779211033,0.0007941424363565961,1.0323851672635749,7.0
150,150,1500.0,0.3,0.28974817329547714,0.0006873716013671962,1.237268882460953,7.0
150,150,100.0,0.3,0.4119292811297947,0.004366899460504995,1.746759784201998,8.0
150,150,200.0,0.3,0.23189044516463475,0.0025591860159808228,1.2795930079904114,8.0
150,150,300.0,0.3,0.36350943357949483,0.0016243342470755762,0.9746005482453457,8.0
150,150,400.0,0.3,0.36459335152476685,0.0013277755319488253,0.9294428723641777,8.0
150,150,500.0,0.3,0.38005559583955606,0.001154323149142845,0.923458519314276,8.0
150,150,1000.0,0.3,0.37226649734355954,0.000792789460539837,1.030626298701788,8.0
150,150,1500.0,0.3,0.3607906159823737,0.0006739143311431834,1.21304579605773,8.0
150,150,100.0,0.3,0.17391402199621062,0.004069958707808485,1.627983483123394,9.0
150,150,200.0,0.3,0.27849646284485596,0.002830342404354319,1.4151712021771596,9.0
150,150,300.0,0.3,0.2818603307354628,0.002158785061778551,1.2952710370671305,9.0
150,150,400.0,0.3,0.27199112519721474,0.0018232945753466289,1.2763062027426402,9.0
150,150,500.0,0.3,0.29443906329541364,0.001614324996016648,1.2914599968133182,9.0
150,150,1000.0,0.3,0.28136000224659524,0.0012148227394605333,1.5792695612986933,9.0
