n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
150,150,100.0,0.25,0.1980604239569499,0.0102735218050664,0.4402937916457028,0.0,0.06639541217612092
150,150,200.0,0.25,0.1527599342457856,0.008719397351328866,0.47560349189066536,0.0,0.06405123729559146
150,150,300.0,0.25,0.14843815866835453,0.006878951398149395,0.4127370838889637,0.0,0.04247017732836467
150,150,400.0,0.25,0.14287399102827303,0.006134745357824066,0.3874576015467831,0.0,0.04286334940185656
150,150,500.0,0.25,0.1653173346611745,0.005469763102053969,0.3567236805687371,0.0,0.037295302703220616
150,150,1000.0,0.25,0.18112031493920244,0.0044738140710377985,0.31212656309566034,0.0,0.05086631824407423
150,150,1500.0,0.25,0.1708542102272798,0.0042231962401939275,0.3016568742995662,0.0,0.04286334940185656
150,150,100.0,0.25,0.4823786117457223,0.013617198869416003,0.5835942372606858,1.0,0.04523383563076436
150,150,200.0,0.25,0.2787387335995808,0.00892958802974218,0.4870684379859371,1.0,0.03069235326536979
150,150,300.0,0.25,0.21324155997038352,0.0074110143999297756,0.4446608639957865,1.0,0.03069235326536979
150,150,400.0,0.25,0.22145146011056682,0.006558991572129758,0.4142520992924057,1.0,0.03069235326536979
150,150,500.0,0.25,0.2655740705396448,0.005711109520442351,0.37246366437667505,1.0,0.03069235326536979
150,150,1000.0,0.25,0.28992677721050303,0.004533045265581416,0.31625897201730807,1.0,0.03069235326536979
150,150,1500.0,0.25,0.2983911761388062,0.004184034302049794,0.29885959300355663,1.0,0.03069235326536979
150,150,100.0,0.25,0.2822787592876054,0.008740621393760953,0.3745980597326123,2.0,0.028530002634028908
150,150,200.0,0.25,0.392805520613151,0.005091353117804853,0.27771017006208293,2.0,0.06566028203024525
150,150,300.0,0.25,0.3314357144405442,0.004187607955289582,0.25125647731737494,2.0,0.06566028203024525
150,150,400.0,0.25,0.33238403275697787,0.0034904205244043946,0.22044761206764596,2.0,0.06566028203024525
150,150,500.0,0.25,0.3141680754409789,0.0033056025020048825,0.21558277186988362,2.0,0.059641098278654714
150,150,1000.0,0.25,0.2981114995115203,0.0026056567670597122,0.18179000700416598,2.0,0.059641098278654714
150,150,1500.0,0.25,0.31501159609008356,0.002275962466715117,0.16256874762250834,2.0,0.06566028203024525
150,150,100.0,0.25,0.13373608375580376,0.020372228353992293,0.873095500885384,3.0,0.03495583868621527
150,150,200.0,0.25,0.09086070642394489,0.01694904609713209,0.9244934234799321,3.0,0.06665190342226174
150,150,300.0,0.25,0.06356528839897091,0.014360363994135709,0.8616218396481425,3.0,0.06665190342226174
150,150,400.0,0.25,0.083809226976648,0.013083235093475861,0.826309584851107,3.0,0.06665190342226174
150,150,500.0,0.25,0.047469652717661404,0.012571350208645037,0.819870665781198,3.0,0.03303591667707097
150,150,1000.0,0.25,0.07919991808416177,0.010704360453538463,0.7468158455957067,3.0,0.036958391685976484
150,150,1500.0,0.25,0.07371241347559654,0.010276295961661944,0.7340211401187102,3.0,0.036958391685976484
150,150,100.0,0.25,0.36502244544630197,0.014488937864156805,0.6209544798924345,4.0,0.034076094638311925
150,150,200.0,0.25,0.32454635465766235,0.012070584995034927,0.6583955451837232,4.0,0.030324775273534985
150,150,300.0,0.25,0.3335201499495849,0.008359832700684022,0.5015899620410413,4.0,0.04246053224211434
150,150,400.0,0.25,0.3295936481623113,0.007254100241089419,0.4581536994372264,4.0,0.0717755579166033
150,150,500.0,0.25,0.34287294115473843,0.006492579033391417,0.4234290673950924,4.0,0.0717755579166033
150,150,1000.0,0.25,0.35139130421366493,0.0051086188863292735,0.35641527113925164,4.0,0.0717755579166033
150,150,1500.0,0.25,0.35891136245298916,0.004736355829177379,0.33831113065552704,4.0,0.06522018966677232
150,150,100.0,0.25,0.3596227672236417,0.012054242603193382,0.5166103972797164,5.0,0.03440781905094915
150,150,200.0,0.25,0.3069692167259426,0.006329676015096522,0.3452550553689012,5.0,0.032103023164409605
150,150,300.0,0.25,0.3152043180047558,0.005242068881436833,0.31452413288621,5.0,0.032103023164409605
