n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
250,250,300.0,0.75,0.7401501503946943,0.005189729384594795,0.11976298579834141,0.0,0.05709690150078345
250,250,300.0,0.75,0.6973963863623136,0.002871502156710868,0.12306437814475148,0.0,0.08093821119284586
250,250,300.0,0.75,0.6796220157707232,0.0020228903405545683,0.1213734204332741,0.0,0.07652754685381942
250,250,300.0,0.75,0.6946617177302766,0.0017608660160109,0.13206495120081752,0.0,0.09019128777832464
250,250,300.0,0.75,0.7054942519539458,0.0017098929281186104,0.1508729054222303,0.0,0.08503506248818712
250,250,300.0,0.75,0.7490882017485998,0.004676221417627962,0.10791280194526065,1.0,0.0044030991291858
250,250,300.0,0.75,0.7510068664503762,0.003505370776805595,0.1502301761488112,1.0,0.02028864334377094
250,250,300.0,0.75,0.7669912321122957,0.0024718499101381805,0.14831099460829084,1.0,0.035020937863238975
250,250,300.0,0.75,0.7628426850176043,0.0021750037039641426,0.1631252777973107,1.0,0.040736844564668515
250,250,300.0,0.75,0.7573923095581112,0.002138160399622037,0.1886612117313562,1.0,0.04402213338753172
250,250,300.0,0.75,0.7306105382820645,0.0029335626653661817,0.06769759996998881,2.0,0.09805662669634527
250,250,300.0,0.75,0.7280558256328561,0.0024874315405223136,0.10660420887952772,2.0,0.09389686540784067
250,250,300.0,0.75,0.6923501358783195,0.002023320086488526,0.12139920518931155,2.0,0.09438752629096667
250,250,300.0,0.75,0.7032661098686741,0.0016671358691399225,0.1250351901854942,2.0,0.10605644090914743
250,250,300.0,0.75,0.7171904230679917,0.0015168489957953955,0.1338396172760643,2.0,0.11853802888799221
250,250,300.0,0.75,0.740838041191983,0.005470803784855865,0.12624931811205842,3.0,0.044542518694699246
250,250,300.0,0.75,0.7579976890606333,0.0030668410545787073,0.1314360451962303,3.0,0.04787473379494837
250,250,300.0,0.75,0.7707902697351227,0.0022078614453375995,0.13247168672025597,3.0,0.06343091150501425
250,250,300.0,0.75,0.7794283745658446,0.0017979861644350417,0.13484896233262814,3.0,0.053590679979357486
