n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
50.0,50.0,300.0,0.75,0.7402410175223095,0.005189940723623714,0.11976786285285494,0.0,0.05888706375939227
100.0,100.0,300.0,0.75,0.6987670097036925,0.002875942064833904,0.12325465992145303,0.0,0.09397861592557386
150.0,150.0,300.0,0.75,0.6818050661608605,0.0020276117529694298,0.12165670517816578,0.0,0.09245172520794735
200.0,200.0,300.0,0.75,0.694859650520424,0.0017611258127401637,0.13208443595551228,0.0,0.0946595891424358
250.0,250.0,300.0,0.75,0.7052040237584435,0.0017115989668368705,0.1510234382503121,0.0,0.09660916803236669
50.0,50.0,300.0,0.75,0.737405740416652,0.004728688747003464,0.10912358646931071,1.0,0.02357824329633107
100.0,100.0,300.0,0.75,0.7506687068666226,0.00350555306910275,0.15023798867583213,1.0,0.021636385924915978
150.0,150.0,300.0,0.75,0.7672958861701399,0.0024721777876914202,0.14833066726148522,1.0,0.03245121723468956
200.0,200.0,300.0,0.75,0.7627067989831129,0.002175038490388201,0.1631278867791151,1.0,0.04176750572337308
250.0,250.0,300.0,0.75,0.7576824498852908,0.0021382939840698567,0.1886729985943991,1.0,0.04181601538268443
50.0,50.0,300.0,0.75,0.7299634221915307,0.0029363246143522437,0.06776133725428254,2.0,0.08992732337559102
100.0,100.0,300.0,0.75,0.7279414531503262,0.002487464828793251,0.10660563551971075,2.0,0.09278970835540137
150.0,150.0,300.0,0.75,0.6923359514365307,0.0020233267485371183,0.12139960491222711,2.0,0.09377792530229181
200.0,200.0,300.0,0.75,0.7036119358168389,0.0016685688319298371,0.12514266239473779,2.0,0.09480629771522096
250.0,250.0,300.0,0.75,0.7178320718458578,0.0015209909238910406,0.13420508151979768,2.0,0.0969040780242018
50.0,50.0,300.0,0.75,0.7420812870678148,0.005473343117869412,0.12630791810467873,3.0,0.040174495754815236
100.0,100.0,300.0,0.75,0.7576241671452432,0.0030686916136768837,0.13151535487186644,3.0,0.05396306973353189
150.0,150.0,300.0,0.75,0.7710493271759252,0.002208118237563986,0.13248709425383917,3.0,0.06023532971137231
200.0,200.0,300.0,0.75,0.7794727916607238,0.0017980040766531423,0.13485030574898568,3.0,0.0527642655255721
250.0,250.0,300.0,0.75,0.7585715362826975,0.0016516377620604658,0.14573274371121755,3.0,0.05345768389650452
50.0,50.0,300.0,0.75,0.7256250031038102,0.004533270752510138,0.10461394044254164,4.0,0.10246882273817684
100.0,100.0,300.0,0.75,0.7375941459286406,0.0023383743424487853,0.10021604324780509,4.0,0.1003668123990404
150.0,150.0,300.0,0.75,0.7546282813419021,0.002238613677080339,0.13431682062482034,4.0,0.06172594447888957
200.0,200.0,300.0,0.75,0.7296806292984471,0.0019212838791544606,0.14409629093658455,4.0,0.06270954522795484
250.0,250.0,300.0,0.75,0.7168222428643176,0.00192256751986676,0.1696383105764788,4.0,0.0626333410852292
50.0,50.0,300.0,0.75,0.7052293326607991,0.004003096332754606,0.0923791461404909,5.0,0.04202395821872819
100.0,100.0,300.0,0.75,0.7460742055108337,0.002495567732683712,0.10695290282930195,5.0,0.042018118199255404
150.0,150.0,300.0,0.75,0.7255775070215443,0.00215645159533333,0.12938709571999982,5.0,0.055488559232517096
200.0,200.0,300.0,0.75,0.7523617174663471,0.002055266621535655,0.15414499661517414,5.0,0.06119899493466202
250.0,250.0,300.0,0.75,0.7484588407453489,0.002152768328989299,0.18995014667552637,5.0,0.0555411551007192
50.0,50.0,300.0,0.75,0.7783880771414858,0.0032418419594683764,0.0748117375261933,6.0,0.04269852814960827
100.0,100.0,300.0,0.75,0.7749506308058726,0.0024869840746241842,0.10658503176960789,6.0,0.0627296292339131
150.0,150.0,300.0,0.75,0.7746746037169098,0.001876966345889121,0.11261798075334727,6.0,0.10056573020811184
200.0,200.0,300.0,0.75,0.7726231442173006,0.0015838543017140066,0.11878907262855051,6.0,0.10021473904392705
250.0,250.0,300.0,0.75,0.770826056218802,0.0014822583230701476,0.13078749909442478,6.0,0.1016818194469861
50.0,50.0,300.0,0.75,0.7753525348577968,0.002756864978318061,0.0636199610381091,7.0,0.09631245315443542
100.0,100.0,300.0,0.75,0.7515221690744284,0.0017653310822330346,0.07565704638141577,7.0,0.09536355050530212
150.0,150.0,300.0,0.75,0.7422602276471462,0.0016681169527173938,0.10008701716304363,7.0,0.09556737715961569
200.0,200.0,300.0,0.75,0.7479765494171257,0.0016682177884933887,0.12511633413700415,7.0,0.10031655360251454
250.0,250.0,300.0,0.75,0.7569510778654883,0.001642534719497604,0.144929534073318,7.0,0.10095744827064629
