n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
150,150,100.0,0.75,0.6506698440120083,0.003274962286961693,0.14035552658407255,0.0,0.14166975926988812
150,150,200.0,0.75,0.6943579365331954,0.002371698923709053,0.12936539583867562,0.0,0.05926587641874295
150,150,300.0,0.75,0.6898453420501389,0.0017922193336370636,0.10753316001822381,0.0,0.05926587641874295
150,150,400.0,0.75,0.682138477160421,0.0014704653540791922,0.09287149604710687,0.0,0.058948769432611785
150,150,500.0,0.75,0.685834223782953,0.0013053603146551882,0.08513219443403401,0.0,0.058948769432611785
150,150,1000.0,0.75,0.6867269531658357,0.0009647531802147688,0.06730836141033271,0.0,0.058948769432611785
150,150,1500.0,0.75,0.6982714399005524,0.000877423738789573,0.0626731241992552,0.0,0.058948769432611785
150,150,100.0,0.75,0.8239210395724561,0.003758373893774212,0.16107316687603765,1.0,0.09747758556081647
150,150,200.0,0.75,0.7668926801001971,0.0026507952059432087,0.1445888294150841,1.0,0.061953309326185285
150,150,300.0,0.75,0.7859802686678181,0.0019600693965046235,0.1176041637902774,1.0,0.061953309326185285
150,150,400.0,0.75,0.7736060887335221,0.0016963011419307214,0.10713480896404555,1.0,0.061953309326185285
150,150,500.0,0.75,0.7716124650889141,0.001472802911851919,0.09605236381642948,1.0,0.061953309326185285
150,150,1000.0,0.75,0.7773240495399844,0.0011418541392808185,0.07966424227540594,1.0,0.061953309326185285
150,150,1500.0,0.75,0.7762014938267577,0.0010056778680675041,0.07183413343339314,1.0,0.061953309326185285
150,150,100.0,0.75,0.7620699690442365,0.003372518517567142,0.14453650789573466,2.0,0.038431023917826296
150,150,200.0,0.75,0.7489983303767801,0.0019719071087458333,0.10755856956795454,2.0,0.05503390245447336
150,150,300.0,0.75,0.7062895356249406,0.001401263174338674,0.08407579046032043,2.0,0.08495095389277593
150,150,400.0,0.75,0.7285642779435728,0.0011429043526619278,0.0721834327997007,2.0,0.08495095389277593
150,150,500.0,0.75,0.7265782856444127,0.0010065775591394206,0.0656463625525709,2.0,0.08495095389277593
150,150,1000.0,0.75,0.7102264515941339,0.0007257697925247081,0.050635101804049405,2.0,0.08495095389277593
150,150,1500.0,0.75,0.7050260732789312,0.000627350142679918,0.044810724477137,2.0,0.08495095389277593
150,150,100.0,0.75,0.7291894265784777,0.0048214339347283355,0.20663288291692866,3.0,0.06466619241095303
150,150,200.0,0.75,0.7680107199858504,0.0031774677791055173,0.1733164243148464,3.0,0.09659419585104329
150,150,300.0,0.75,0.7319854376204957,0.0024261933392432837,0.145571600354597,3.0,0.06350162455760405
150,150,400.0,0.75,0.7364458843863146,0.002088055146512318,0.1318771671481464,3.0,0.06350162455760405
150,150,500.0,0.75,0.7319375024684863,0.0020477191351598936,0.13354690011912349,3.0,0.06395876357940028
150,150,1000.0,0.75,0.756724720351952,0.0015724427388987456,0.10970530736502876,3.0,0.06395876357940028
150,150,1500.0,0.75,0.7490488692436991,0.001394976049970215,0.09964114642644392,3.0,0.06395876357940028
150,150,100.0,0.75,0.6507645010189356,0.0046077948035806015,0.19747692015345433,4.0,0.06072812995598269
150,150,200.0,0.75,0.7362237393139007,0.003117589082016501,0.1700503135645364,4.0,0.09561015689686206
