n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
250,250,100.0,0.75,0.6986531706923642,0.019402757503356544,0.3880551500671308,0.0,0.06903735357042796
250,250,200.0,0.75,0.6914142171923142,0.013148093313415163,0.5259237325366065,0.0,0.021104076730088444
250,250,300.0,0.75,0.6382485431330319,0.00575334060421845,0.345200436253107,0.0,0.026760397191459014
250,250,400.0,0.75,0.6382175547615285,0.004304830957681637,0.3443864766145309,0.0,0.050728742094528996
250,250,500.0,0.75,0.6723433216463839,0.0038298845238918305,0.38298845238918305,0.0,0.05375498281886759
250,250,100.0,0.75,0.791019012545986,0.015477753386752733,0.30955506773505465,1.0,0.06798110585470091
250,250,200.0,0.75,0.8140317549722716,0.011541554938993313,0.4616621975597325,1.0,0.004843349217069451
250,250,300.0,0.75,0.8230053851030191,0.0075018370249692375,0.4501102214981543,1.0,0.008879322211196757
250,250,400.0,0.75,0.7944292427020558,0.005738258963056168,0.4590607170444934,1.0,0.01951103771996455
250,250,500.0,0.75,0.7849930695523324,0.004458377992396751,0.4458377992396751,1.0,0.02909679264420446
250,250,100.0,0.75,0.7587944594446285,0.013437390942433897,0.26874781884867793,2.0,0.018701641962082904
250,250,200.0,0.75,0.8415607078030619,0.007839013604742321,0.3135605441896928,2.0,0.025916999050003626
250,250,300.0,0.75,0.696378139936422,0.0038840399801554856,0.23304239880932914,2.0,0.05477549344829117
250,250,400.0,0.75,0.7145729502591323,0.0034010239888647813,0.2720819191091825,2.0,0.07180425115729192
250,250,500.0,0.75,0.7078439864400434,0.003009895216788649,0.3009895216788649,2.0,0.08934288940265692
250,250,100.0,0.75,0.64118863094612,0.029302199676608656,0.5860439935321731,3.0,1e-05
250,250,200.0,0.75,0.6837151616086047,0.021639407863713767,0.8655763145485506,3.0,1e-05
250,250,300.0,0.75,0.6833592462511813,0.011942480074706014,0.7165488044823608,3.0,0.04196299947457638
250,250,400.0,0.75,0.7264228018660422,0.009267168187639965,0.7413734550111972,3.0,0.003500379809438424
250,250,500.0,0.75,0.7012296470853113,0.005390950814305482,0.5390950814305482,3.0,0.038394929278627817
250,250,100.0,0.75,0.5946786470863875,0.015974758635057314,0.3194951727011463,4.0,0.031923149260954325
250,250,200.0,0.75,0.7570417695560631,0.014941201568317828,0.5976480627327131,4.0,0.08793078785474487
250,250,300.0,0.75,0.7677000357627315,0.00853461134437069,0.5120766806622413,4.0,0.07172642867170327
250,250,400.0,0.75,0.7088814981605668,0.005475921787859377,0.43807374302875013,4.0,0.07456678686859533
250,250,500.0,0.75,0.6929146790071719,0.00406036538248245,0.406036538248245,4.0,0.05851170534594172
250,250,100.0,0.75,0.8665590117493085,0.028061067128080715,0.5612213425616143,5.0,0.0016592427999891242
250,250,200.0,0.75,0.7022359761412684,0.008079806155169813,0.3231922462067925,5.0,1e-05
250,250,300.0,0.75,0.7436237860358202,0.005278499310918833,0.31670995865512996,5.0,0.008706321030345788
250,250,400.0,0.75,0.7766082182576408,0.0052433460753559405,0.41946768602847523,5.0,0.026257778611170044
250,250,500.0,0.75,0.8078183499398566,0.004417330862884708,0.4417330862884708,5.0,0.04280404859129275
250,250,100.0,0.75,0.7739821575244769,0.019058484806271137,0.38116969612542273,6.0,0.02151288074206483
250,250,200.0,0.75,0.5734870133786966,0.00955131266404722,0.3820525065618887,6.0,0.046580813316958763
250,250,300.0,0.75,0.7065040135211883,0.00602935175362454,0.3617611052174724,6.0,0.07374489486381633
250,250,400.0,0.75,0.7117085278514766,0.0043855360306336915,0.35084288245069534,6.0,0.05591705508983918
250,250,500.0,0.75,0.623213861181756,0.0033238930895025617,0.33238930895025615,6.0,0.058122451022345506
250,250,100.0,0.75,0.7034835815249577,0.02407607291584181,0.4815214583168362,7.0,0.02164746599679068
250,250,200.0,0.75,0.7547062924570902,0.00510423164707305,0.204169265882922,7.0,0.09209670037461794
250,250,300.0,0.75,0.7212420735514274,0.004500927898075571,0.2700556738845343,7.0,0.04507396179979462
250,250,400.0,0.75,0.7467932594346542,0.0038447961135880866,0.3075836890870469,7.0,0.08424165556528423
250,250,500.0,0.75,0.7684709360997336,0.0035510617261822995,0.35510617261822996,7.0,0.0582199255072026
250,250,100.0,0.75,0.5657726116119136,0.027735809731657603,0.554716194633152,8.0,0.018282739194354778
250,250,200.0,0.75,0.8154814723931112,0.015062640866257011,0.6025056346502804,8.0,0.05159932528730491
250,250,300.0,0.75,0.8135245335599982,0.012069615195210633,0.724176911712638,8.0,1.0000000000010001e-05
250,250,400.0,0.75,0.7937515014048493,0.006535034257752758,0.5228027406202206,8.0,0.011732666366101461
250,250,500.0,0.75,0.7752805117960934,0.005103838689818282,0.5103838689818282,8.0,0.03140625182694983
250,250,100.0,0.75,0.8409026987482549,0.029920877747513504,0.59841755495027,9.0,0.0101534444374297
250,250,200.0,0.75,0.805983466700436,0.013972575785222471,0.5589030314088989,9.0,1.0000000000010001e-05
250,250,300.0,0.75,0.8092830794028162,0.010388804594291983,0.623328275657519,9.0,0.0048049966089991165
250,250,400.0,0.75,0.7567302344480599,0.00796807937056984,0.6374463496455871,9.0,1.0000000000010001e-05
250,250,500.0,0.75,0.7181751668631653,0.00671802508116988,0.6718025081169879,9.0,1.0000000000010001e-05
