n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed
50.0,50.0,100.0,0.25,0.30555555555555547,0.03824941327697059,0.00019124706638485293,0.0
100.0,100.0,200.0,0.25,0.02500000000000003,0.08807642045454551,0.00022019105113636379,0.0
150.0,150.0,300.0,0.25,0.16666666666666663,0.01087310464827243,1.812184108045405e-05,0.0
200.0,200.0,400.0,0.25,0.1875,0.013225846027010046,1.653230753376256e-05,0.0
250.0,250.0,500.0,0.25,0.3131868131868133,0.007248040734471156,7.248040734471156e-06,0.0
50.0,50.0,100.0,0.25,0.425,0.02978360969387755,0.00014891804846938776,1.0
100.0,100.0,200.0,0.25,0.4615384615384615,0.03620604702534607,9.051511756336518e-05,1.0
150.0,150.0,300.0,0.25,0.2124999999999999,0.02578892224203021,4.298153707005035e-05,1.0
200.0,200.0,400.0,0.25,0.26119402985074613,0.011580509686361005,1.4475637107951256e-05,1.0
250.0,250.0,500.0,0.25,0.29012345679012336,0.009710480747466183,9.710480747466183e-06,1.0
50.0,50.0,100.0,0.25,0.475,0.028623596938775506,0.00014311798469387752,2.0
100.0,100.0,200.0,0.25,0.3690476190476191,0.0134474254067508,3.3618563516877e-05,2.0
150.0,150.0,300.0,0.25,0.3719512195121951,0.004874796769521334,8.124661282535556e-06,2.0
200.0,200.0,400.0,0.25,0.30337078651685384,0.005992709171648051,7.490886464560064e-06,2.0
250.0,250.0,500.0,0.25,0.22897196261682237,0.005669066907543703,5.669066907543703e-06,2.0
50.0,50.0,100.0,0.25,0.0,0.17632653061224476,0.0008816326530612238,3.0
100.0,100.0,200.0,0.25,0.13043478260869554,0.058803586842008676,0.0001470089671050217,3.0
150.0,150.0,300.0,0.25,0.06976744186046518,0.026537347077186486,4.422891179531081e-05,3.0
200.0,200.0,400.0,0.25,0.18548387096774188,0.014934301796388778,1.8667877245485972e-05,3.0
250.0,250.0,500.0,0.25,0.0845070422535212,0.015441964709253951,1.5441964709253952e-05,3.0
50.0,50.0,100.0,0.25,0.38095238095238093,0.027424835267995856,0.0001371241763399793,4.0
100.0,100.0,200.0,0.25,0.4137931034482758,0.02907504809391046,7.268762023477614e-05,4.0
150.0,150.0,300.0,0.25,0.37254901960784326,0.013823910204728526,2.3039850341214208e-05,4.0
200.0,200.0,400.0,0.25,0.3076923076923077,0.008015778271631961,1.0019722839539952e-05,4.0
250.0,250.0,500.0,0.25,0.23958333333333343,0.006956610408073506,6.956610408073506e-06,4.0
50.0,50.0,100.0,0.25,0.5555555555555556,0.15590362345212447,0.0007795181172606223,5.0
100.0,100.0,200.0,0.25,0.2894736842105263,0.01747763651431326,4.369409128578315e-05,5.0
150.0,150.0,300.0,0.25,0.3,0.012402213101114869,2.0670355168524782e-05,5.0
200.0,200.0,400.0,0.25,0.2698412698412699,0.01313268830274457,1.6415860378430713e-05,5.0
250.0,250.0,500.0,0.25,0.3421052631578947,0.010690051124611091,1.0690051124611092e-05,5.0
50.0,50.0,100.0,0.25,0.35714285714285704,0.06523525486829466,0.00032617627434147333,6.0
100.0,100.0,200.0,0.25,0.0,0.05767272727272728,0.0001441818181818182,6.0
150.0,150.0,300.0,0.25,0.19354838709677413,0.010091258448870936,1.681876408145156e-05,6.0
200.0,200.0,400.0,0.25,0.07638888888888895,0.011363756532870348,1.4204695666087935e-05,6.0
250.0,250.0,500.0,0.25,0.20512820512820512,0.011008093196467996,1.1008093196467996e-05,6.0
50.0,50.0,100.0,0.25,0.041666666666666706,0.11640577758881328,0.0005820288879440664,7.0
100.0,100.0,200.0,0.25,0.11111111111111109,0.013576367238918675,3.394091809729669e-05,7.0
150.0,150.0,300.0,0.25,0.1454545454545453,0.013866463382304023,2.3110772303840038e-05,7.0
200.0,200.0,400.0,0.25,0.2616279069767442,0.006518245932923525,8.147807416154406e-06,7.0
250.0,250.0,500.0,0.25,0.324074074074074,0.0050226689535534195,5.02266895355342e-06,7.0
50.0,50.0,100.0,0.25,0.23684210526315796,0.03794289931501947,0.00018971449657509735,8.0
100.0,100.0,200.0,0.25,0.15,0.01687017045454545,4.2175426136363625e-05,8.0
150.0,150.0,300.0,0.25,0.325,0.009736423378076068,1.6227372296793446e-05,8.0
200.0,200.0,400.0,0.25,0.20987654320987645,0.007695293414873945,9.61911676859243e-06,8.0
250.0,250.0,500.0,0.25,0.18181818181818185,0.006689212998736593,6.689212998736594e-06,8.0
50.0,50.0,100.0,0.25,0.1250000000000001,0.10595131802721085,0.0005297565901360542,9.0
100.0,100.0,200.0,0.25,0.19230769230769226,0.0418259283956826,0.0001045648209892065,9.0
150.0,150.0,300.0,0.25,0.12068965517241372,0.012897652579517846,2.1496087632529744e-05,9.0
200.0,200.0,400.0,0.25,0.33098591549295786,0.00943513036532531,1.1793912956656638e-05,9.0
250.0,250.0,500.0,0.25,0.1733333333333333,0.012410617260151717,1.2410617260151717e-05,9.0
50.0,50.0,100.0,0.25,0.5263157894736841,0.0327654211445553,0.0001638271057227765,10.0
100.0,100.0,200.0,0.25,0.12499999999999986,0.07819839015151522,0.00019549597537878806,10.0
150.0,150.0,300.0,0.25,0.01515151515151525,0.0486936564761727,8.11560941269545e-05,10.0
200.0,200.0,400.0,0.25,0.257142857142857,0.010589307637730508,1.3236634547163136e-05,10.0
250.0,250.0,500.0,0.25,0.18023255813953487,0.009434207628463191,9.434207628463191e-06,10.0
50.0,50.0,100.0,0.25,0.23809523809523803,0.027639361234490244,0.0001381968061724512,11.0
100.0,100.0,200.0,0.25,0.01785714285714287,0.043573360176630944,0.00010893340044157737,11.0
150.0,150.0,300.0,0.25,0.3800000000000001,0.014284071588366887,2.380678598061148e-05,11.0
200.0,200.0,400.0,0.25,0.36184210526315785,0.008145569713498602,1.0181962141873253e-05,11.0
250.0,250.0,500.0,0.25,0.3597560975609756,0.008970666953356327,8.970666953356327e-06,11.0
