n_plus,n_minus,n_target,pi_target,pi,var_n,var,seed,gamma
50.0,50.0,300.0,0.25,0.15450383570228038,0.006650765050771246,0.15347919347933645,0.0,0.02546001589000043
100.0,100.0,300.0,0.25,0.17817344914621952,0.003004597767909851,0.12876847576756503,0.0,0.07035378037067071
150.0,150.0,300.0,0.25,0.19711440756724347,0.0019035903967697984,0.1142154238061879,0.0,0.08813531421409386
200.0,200.0,300.0,0.25,0.20499821684184538,0.001634466773938605,0.12258500804539539,0.0,0.09963428559292486
250.0,250.0,300.0,0.25,0.20936050372506143,0.001590051108374308,0.14029862720949776,0.0,0.11387505156736072
50.0,50.0,300.0,0.25,0.234297256788568,0.0027955241132134744,0.06451209492031094,1.0,0.12410350943803065
100.0,100.0,300.0,0.25,0.24303836941964047,0.0023765131420683742,0.10185056323150175,1.0,0.07460204945739654
150.0,150.0,300.0,0.25,0.24275777579657215,0.0019689401461855764,0.11813640877113459,1.0,0.07492033059006394
200.0,200.0,300.0,0.25,0.23484753558883836,0.0018425017398270406,0.13818763048702806,1.0,0.08473656237148051
250.0,250.0,300.0,0.25,0.23151958336890888,0.0017062419018957068,0.15055075604962118,1.0,0.08282869985016852
50.0,50.0,300.0,0.25,0.3407231166632505,0.0023513417930987163,0.05426173368689345,2.0,0.10399959456270058
100.0,100.0,300.0,0.25,0.3165228619762735,0.0018760089748721756,0.08040038463737895,2.0,0.08077689361890726
150.0,150.0,300.0,0.25,0.3063533028953066,0.0015089520502527547,0.09053712301516528,2.0,0.0899562442672902
200.0,200.0,300.0,0.25,0.2813935690825472,0.001528188337642045,0.11461412532315338,2.0,0.10977023322456925
250.0,250.0,300.0,0.25,0.2751559862368139,0.0015444075440677765,0.13627125388833322,2.0,0.11811042474010772
50.0,50.0,300.0,0.25,0.1518863691434863,0.005824030565447108,0.13440070535647172,3.0,0.05113870805585343
100.0,100.0,300.0,0.25,0.14806838265727973,0.003480230363533352,0.14915272986571507,3.0,0.03634455080811353
150.0,150.0,300.0,0.25,0.1782060373459906,0.0026016240174193328,0.15609744104515996,3.0,0.06105714501563323
200.0,200.0,300.0,0.25,0.16847261070874775,0.0024269696661832784,0.18202272496374589,3.0,0.053401959257029015
250.0,250.0,300.0,0.25,0.20016228451518253,0.0018366154379498077,0.16205430334851242,3.0,0.06656668494628132
50.0,50.0,300.0,0.25,0.29069386323691443,0.004025527555135978,0.09289678973390718,4.0,0.09486404164168967
100.0,100.0,300.0,0.25,0.2809742086484928,0.002616662320328835,0.11214267087123578,4.0,0.10018454069315827
150.0,150.0,300.0,0.25,0.2870152601509328,0.002211678520970324,0.13270071125821944,4.0,0.08103046907341444
200.0,200.0,300.0,0.25,0.2701336737705936,0.0018702694323402087,0.14027020742551566,4.0,0.10325684068534567
250.0,250.0,300.0,0.25,0.26176090297785515,0.0017795311557829373,0.15701745492202387,4.0,0.08892307924283402
50.0,50.0,300.0,0.25,0.27975985687033633,0.0024357600306395464,0.056209846860912606,5.0,0.06241046113463743
100.0,100.0,300.0,0.25,0.2744234568058028,0.002025464304605419,0.08680561305451795,5.0,0.04783345471025212
